 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
277,64.593,82.519,73.642,76.367,73.739,78.244,84.266,70.691,98.584,85.413,79.780,124.981,103.965,81.561,106.928,82.000,82.088,93.353,78.505,84.870,77.536,71.036,69.460,73.768,66.566,71.228,65.930,89.767,62.404,70.595
278,64.624,82.345,73.506,76.333,73.146,78.690,83.470,71.761,97.990,86.758,79.877,125.179,103.603,82.133,106.907,82.407,81.818,93.430,78.008,84.126,77.110,70.569,70.343,73.697,66.537,71.570,67.229,89.862,62.662,71.084
279,64.924,82.210,73.681,75.903,73.289,78.148,83.530,71.599,97.374,85.323,79.234,124.368,104.582,82.015,107.725,83.136,81.810,92.891,77.937,84.541,76.529,70.152,70.015,73.719,66.363,71.682,67.093,90.330,62.298,70.450
280,64.767,82.575,73.648,77.065,73.578,78.523,83.189,71.450,96.949,85.875,79.541,123.262,104.217,82.129,107.440,82.843,81.588,92.853,77.701,84.778,77.395,70.579,71.365,74.169,66.943,71.543,66.568,89.347,62.715,70.712
281,64.628,82.206,73.426,76.664,73.506,78.068,82.827,71.151,97.650,86.507,79.726,123.074,104.476,81.783,108.193,83.083,81.446,92.993,78.036,84.860,76.297,70.574,69.423,73.293,66.216,71.567,66.586,89.200,62.564,70.207
282,64.682,82.289,73.640,76.746,72.941,78.224,83.690,71.412,97.931,86.955,79.480,124.309,103.646,81.618,106.992,83.253,81.753,93.728,78.962,84.417,76.947,70.777,70.555,73.754,66.706,71.262,66.844,89.842,62.583,70.152
283,64.842,81.910,73.822,76.918,73.612,77.954,84.304,71.043,98.125,85.360,79.566,124.349,103.438,82.087,106.817,83.728,82.614,93.907,78.970,84.980,76.730,70.635,70.555,73.941,66.329,71.024,66.812,89.915,62.814,70.061
284,64.590,81.864,73.695,76.292,73.416,78.307,83.628,71.746,97.611,86.453,79.622,123.391,103.988,82.120,107.802,82.162,82.239,93.312,78.265,84.475,76.817,70.640,71.197,72.821,66.640,71.326,66.593,89.502,62.549,69.712
285,64.893,81.275,74.011,76.178,73.102,77.845,83.582,71.299,97.638,85.286,79.702,124.645,103.767,81.861,108.183,82.250,81.861,92.894,77.804,85.250,76.487,70.675,69.942,72.434,66.340,71.270,66.242,89.718,62.389,70.599
286,64.701,82.355,73.727,76.397,73.680,78.560,83.383,71.021,97.579,85.562,79.380,124.240,102.755,82.183,106.486,82.910,82.278,92.780,78.061,84.735,76.817,70.325,69.693,72.931,66.791,71.805,66.527,89.598,62.536,69.453
287,64.662,81.774,73.682,76.434,72.435,77.859,83.547,72.211,98.239,86.309,79.303,123.736,103.300,82.160,107.000,82.633,81.722,92.791,77.919,84.770,76.551,70.761,70.474,73.255,66.145,71.295,67.109,89.305,62.604,69.955
288,64.755,82.042,73.976,76.329,73.252,78.043,82.790,71.774,98.169,85.672,79.357,123.151,102.913,81.840,107.650,82.679,81.514,93.113,78.194,84.118,77.342,71.523,70.993,73.183,66.498,71.382,66.882,89.117,62.468,70.450
289,64.630,82.080,73.740,76.418,72.938,78.228,83.538,71.224,97.213,86.366,79.503,123.077,103.059,82.103,106.589,82.029,81.310,93.603,78.077,84.116,76.278,70.802,69.686,73.128,66.442,71.010,66.618,90.462,62.389,70.524
290,64.614,82.044,73.666,77.074,72.873,78.650,83.270,71.552,97.738,86.702,79.946,125.323,102.924,82.112,107.774,82.938,81.491,92.935,77.964,84.158,77.643,70.741,69.672,73.963,66.656,71.143,66.584,89.432,62.498,69.968
291,64.742,82.335,73.826,76.373,72.373,77.843,83.341,71.557,97.110,86.853,79.442,124.968,102.833,82.000,107.023,82.415,81.798,92.706,77.853,84.166,76.779,70.371,70.533,73.448,66.169,71.283,66.572,89.696,62.551,70.074
292,64.570,81.996,73.470,76.115,73.472,78.350,83.393,71.561,97.685,86.704,79.807,124.309,102.638,82.030,107.290,82.594,81.744,93.223,78.040,84.381,76.669,70.797,70.708,72.965,66.363,71.438,66.400,89.482,62.383,71.055
293,64.814,82.184,73.550,76.147,72.891,78.570,82.981,71.655,97.550,85.640,79.335,124.321,103.014,81.804,107.365,82.372,81.989,92.604,78.014,84.224,76.616,71.152,70.825,73.499,66.432,71.399,66.663,89.739,62.477,70.680
294,64.522,82.240,73.552,76.131,72.745,78.450,83.279,71.341,97.550,86.950,79.842,123.838,103.092,81.810,106.931,81.883,82.151,92.740,78.578,83.914,76.996,70.980,69.942,73.293,66.296,71.374,66.566,89.321,62.355,70.761
295,64.754,81.766,73.733,76.485,73.236,78.706,83.071,71.316,96.359,85.635,79.575,123.483,103.646,81.504,107.226,82.221,81.520,93.102,78.558,83.902,77.000,70.690,70.204,73.281,66.794,71.060,66.733,89.728,62.548,70.178
296,64.722,82.006,73.301,75.957,72.801,78.494,82.867,71.026,97.122,84.687,79.741,124.836,102.960,81.421,107.699,82.511,81.716,92.953,77.992,83.437,76.608,70.543,70.102,73.548,66.311,71.138,66.570,88.926,62.505,70.489
297,64.675,82.407,73.947,75.948,72.919,78.272,83.044,71.021,97.279,85.983,79.579,123.536,102.909,81.415,107.481,82.387,81.599,93.012,77.448,85.128,76.996,70.325,69.971,72.829,66.447,71.369,66.572,89.366,62.565,70.129
298,64.602,82.567,73.669,76.188,73.040,78.092,83.341,71.175,97.765,84.492,79.423,122.823,102.779,81.223,107.465,82.353,81.673,92.602,77.937,83.685,76.886,69.751,69.547,73.580,66.110,71.559,66.778,89.637,62.571,69.676
299,64.535,81.663,73.619,76.174,72.314,78.010,83.254,71.567,97.019,85.306,79.614,122.979,102.396,81.735,107.743,81.782,81.361,92.842,78.164,84.431,76.266,70.162,70.584,73.481,66.326,71.032,65.860,89.338,62.596,70.890
300,64.588,81.441,73.833,76.161,73.230,78.088,82.376,71.708,96.902,85.104,79.398,123.113,102.177,81.687,106.864,82.565,80.676,92.192,77.844,83.150,76.909,70.360,69.869,73.501,66.528,71.711,66.290,88.983,62.648,70.508
301,64.613,81.986,73.721,75.848,73.000,77.805,82.952,71.254,96.924,85.291,79.405,123.153,102.874,81.542,107.216,82.116,81.636,92.510,78.024,84.048,77.582,70.096,69.620,73.344,66.244,71.488,66.740,89.326,62.431,70.094
302,64.856,82.265,73.406,75.841,73.112,78.051,82.630,70.966,97.169,85.470,79.201,123.134,101.991,81.027,106.445,81.397,80.778,92.305,77.655,83.351,76.616,71.223,70.248,73.521,66.445,71.125,66.686,89.225,62.364,70.495
303,64.513,82.463,73.349,75.998,73.270,77.940,83.482,71.021,97.389,84.425,79.611,123.017,102.674,81.729,106.368,82.208,80.722,92.655,77.610,84.226,76.992,70.330,70.277,72.525,66.419,70.996,66.294,88.588,62.561,70.055
304,64.641,81.507,73.439,76.174,73.224,78.033,83.276,70.998,97.096,85.140,79.671,122.764,102.329,81.220,106.434,81.412,82.264,92.607,77.749,84.281,76.620,71.371,69.956,73.340,66.575,71.299,65.982,89.822,62.110,70.029
305,64.561,81.910,73.678,76.026,72.814,77.750,83.206,71.043,96.993,84.293,79.461,122.870,102.050,81.208,107.674,81.856,81.761,92.220,77.869,84.018,76.989,70.985,70.197,73.320,66.473,71.293,66.867,89.266,62.327,70.835
306,64.398,81.900,73.773,75.917,72.568,78.237,83.568,70.825,96.780,85.204,79.247,122.426,102.276,81.133,107.095,82.657,81.369,91.798,77.923,84.100,76.510,70.117,69.350,73.348,66.445,71.472,66.615,89.505,62.425,70.414
307,64.549,81.567,73.428,76.033,73.550,78.162,83.183,71.081,96.966,85.007,79.732,123.662,102.247,81.355,107.411,82.304,80.597,92.302,78.087,84.281,77.380,70.244,69.029,73.026,66.423,71.670,66.579,89.225,62.569,70.233
308,64.602,81.571,73.670,76.045,72.929,78.411,82.902,71.021,97.320,84.714,79.390,122.768,101.981,81.310,107.612,81.789,81.509,92.045,77.481,83.727,76.947,70.015,69.168,72.929,66.196,71.304,66.516,88.964,62.227,70.259
309,64.560,81.515,73.622,75.894,72.835,77.499,83.310,71.382,96.738,85.244,79.376,122.485,102.017,81.263,106.326,82.051,81.886,92.452,77.469,83.491,77.106,70.574,70.650,72.621,66.122,71.317,66.710,88.455,62.439,70.754
310,64.466,81.900,73.462,76.048,73.056,77.787,82.915,71.011,96.782,84.109,79.193,121.491,101.424,81.734,106.720,82.219,81.003,92.262,77.741,84.102,77.049,70.452,70.000,73.149,66.481,71.224,66.337,89.152,62.551,70.718
311,64.676,82.261,73.576,76.024,72.540,77.881,83.210,70.757,96.856,84.871,79.189,123.009,102.408,81.207,106.728,82.498,81.358,92.464,78.034,84.297,76.399,71.173,69.912,73.566,66.196,71.111,66.738,88.991,62.203,70.217
312,64.740,81.295,73.630,76.400,72.854,77.622,82.757,70.661,97.063,84.771,79.605,122.281,101.650,81.337,106.743,81.890,81.381,92.229,77.731,84.106,77.635,70.157,69.708,73.130,66.507,71.255,66.364,88.941,62.537,70.311
313,64.666,82.222,73.742,75.978,72.748,77.999,83.121,71.126,96.716,84.413,79.657,123.319,101.805,81.440,107.000,81.752,80.912,92.276,77.487,83.677,77.407,70.919,69.380,73.279,66.510,71.694,66.477,88.895,62.551,70.013
314,64.617,82.461,74.000,76.052,72.916,78.140,83.383,71.124,97.717,84.950,79.312,123.432,103.300,81.295,106.589,81.631,81.878,91.809,77.828,84.838,76.369,70.655,69.109,74.179,66.559,71.382,66.140,89.203,62.448,70.528
315,64.819,82.585,73.761,80.475,74.450,78.875,83.391,71.311,110.242,91.793,81.367,132.491,162.292,87.475,112.326,86.032,86.057,93.537,79.204,84.196,76.460,71.305,70.956,100.971,66.667,71.573,66.414,89.128,62.319,71.466
316,64.824,82.399,73.596,80.924,74.506,78.422,83.418,71.252,105.711,90.659,80.566,131.132,167.359,86.392,112.761,85.870,86.994,94.141,78.453,84.082,77.350,72.157,72.190,104.358,66.697,71.982,66.557,89.426,62.424,71.065
317,64.595,81.926,73.833,79.268,73.581,78.008,83.116,71.819,101.406,89.597,80.039,128.849,149.565,84.069,112.177,83.789,84.614,92.621,77.574,84.050,76.677,72.447,71.066,92.354,66.404,71.417,66.647,89.355,62.414,70.641
318,64.497,81.715,73.545,78.043,74.106,77.933,82.665,71.565,99.611,88.552,79.402,127.315,133.808,82.286,110.316,83.636,83.659,92.111,77.612,84.483,76.791,70.670,71.555,84.116,66.449,71.229,66.570,89.449,62.647,70.647
319,64.537,81.992,73.471,77.529,73.373,77.879,82.809,70.904,98.985,87.686,79.641,126.183,123.395,81.844,108.455,83.145,82.494,92.022,77.826,83.956,76.498,71.340,70.978,79.397,66.725,71.399,66.871,88.864,62.409,70.583
320,64.783,81.507,73.709,77.198,73.267,77.945,82.830,71.817,98.459,88.072,79.597,125.353,116.128,81.981,107.661,82.637,82.176,91.826,77.877,84.172,76.719,70.939,70.358,76.908,66.295,71.873,66.471,89.915,62.532,70.440
321,64.630,81.926,73.508,76.859,73.571,77.845,82.967,71.083,98.044,86.217,79.177,125.696,112.560,81.847,107.326,82.353,81.923,92.376,77.917,84.287,76.570,70.614,70.431,75.564,66.497,71.048,66.790,88.869,62.602,70.165
322,64.608,81.926,73.597,76.849,73.059,77.904,83.705,71.281,97.118,85.855,79.565,124.634,109.055,82.108,107.219,81.517,81.321,92.047,77.572,84.160,76.422,70.102,70.131,74.843,66.176,71.238,66.206,89.056,62.803,69.932
323,64.611,82.106,73.639,76.661,73.634,77.892,82.748,71.036,97.651,85.936,79.131,123.387,107.103,81.510,106.321,82.265,81.659,92.459,77.667,83.942,76.848,70.320,70.701,74.495,66.346,70.882,66.292,89.113,62.467,69.625
324,64.702,81.511,73.665,76.536,73.432,77.495,83.123,70.942,96.799,85.915,79.487,123.734,106.610,81.240,106.658,82.597,81.580,92.860,77.240,83.339,76.578,70.401,70.599,74.120,66.132,71.481,66.826,89.316,62.690,69.660
325,64.616,80.958,73.287,76.410,73.394,78.087,83.158,71.375,96.831,85.980,79.603,124.021,104.523,81.187,106.956,82.105,81.713,92.573,77.109,84.513,76.791,70.005,69.942,74.436,66.291,71.429,66.296,89.164,62.484,70.162
326,64.652,81.407,73.840,76.007,72.988,78.259,82.489,70.851,96.731,84.490,79.218,123.683,104.609,81.397,106.427,82.465,81.866,92.398,77.703,84.754,76.624,70.954,69.255,73.670,66.179,71.000,65.812,88.617,62.514,70.155
327,64.709,81.715,73.752,76.254,73.317,77.819,82.709,70.746,96.528,85.843,79.215,122.823,103.891,81.463,106.347,81.452,80.801,91.673,77.331,83.381,75.996,70.721,69.978,73.208,66.318,71.005,66.776,88.795,62.498,70.207
328,64.603,82.026,73.652,76.529,73.239,77.720,82.609,71.422,96.592,84.400,79.109,122.979,103.650,81.597,105.910,81.975,81.614,91.614,77.842,83.711,76.479,70.305,70.672,73.735,66.256,71.318,66.473,88.876,62.211,70.317
329,64.651,81.830,73.168,76.237,73.161,77.745,82.520,71.211,96.958,85.597,79.367,122.566,102.844,81.856,106.352,81.327,81.068,91.784,77.547,84.028,77.407,70.289,69.832,73.352,66.280,71.145,66.437,89.111,62.294,70.560
330,64.765,81.443,73.563,76.224,73.143,77.552,82.940,70.987,96.873,85.846,79.237,122.647,102.583,81.358,106.699,81.437,80.872,92.187,77.341,84.068,76.125,70.254,69.869,73.114,66.243,70.860,66.389,89.023,62.536,70.314
331,64.502,81.389,73.594,76.708,72.528,77.620,82.888,70.968,97.506,85.035,79.187,123.913,102.529,81.286,106.108,81.568,80.949,92.287,77.848,83.587,77.487,70.543,70.234,72.935,66.705,71.205,66.181,88.951,62.685,69.777
332,64.481,81.465,73.625,75.814,72.783,77.552,82.809,71.100,96.459,84.540,79.021,122.319,102.517,81.171,107.781,81.914,81.457,91.527,77.558,84.012,76.981,69.848,70.102,73.012,66.338,71.025,65.851,88.873,62.568,70.152
333,64.555,82.050,73.365,76.019,73.043,78.199,82.736,70.834,96.453,85.575,79.380,122.991,101.810,81.132,106.936,81.574,81.656,91.868,77.226,83.663,76.848,71.294,70.277,73.784,66.171,71.121,66.688,88.912,62.155,70.421
334,64.751,81.242,73.595,75.431,71.817,77.988,83.129,71.299,97.318,85.306,79.170,122.830,101.937,81.349,106.671,81.818,81.270,93.462,79.277,84.172,76.548,70.411,69.518,74.086,66.168,71.184,67.133,89.966,62.433,70.197
335,64.302,81.255,73.682,76.317,72.559,77.498,82.813,70.989,96.780,85.256,79.110,122.583,102.529,81.430,105.884,82.495,81.452,93.198,79.558,83.657,76.312,70.558,69.474,73.841,65.886,71.106,67.416,91.113,62.717,70.181
336,64.574,82.261,73.243,75.854,72.593,78.001,83.052,70.836,96.496,86.580,79.443,121.457,102.268,81.326,106.398,82.289,81.202,92.177,78.778,86.180,77.510,70.416,69.591,74.251,66.498,71.258,69.140,91.808,64.512,70.819
337,67.911,131.060,80.631,75.889,73.220,77.950,106.861,78.139,97.051,85.891,79.283,123.926,102.895,82.293,107.301,81.350,83.134,92.968,78.907,93.062,82.456,70.518,71.139,73.363,66.339,79.565,76.566,94.163,67.911,73.718
338,75.986,182.475,95.446,76.192,74.121,77.667,140.638,91.437,96.508,86.478,79.318,122.991,102.337,82.115,108.314,81.852,82.670,93.714,78.745,90.725,81.175,71.168,70.533,73.159,66.346,96.945,76.262,93.510,68.008,72.521
339,77.191,183.651,99.429,76.417,74.149,78.048,126.838,92.554,95.870,87.323,79.060,123.334,101.687,81.515,107.990,81.563,83.011,93.444,79.139,87.832,79.536,70.888,70.270,73.084,66.130,99.528,73.538,92.845,67.658,71.612
340,75.144,167.399,94.913,76.405,73.820,78.001,109.994,90.109,96.058,85.836,79.300,122.232,101.917,81.430,106.532,81.958,81.949,92.985,79.768,86.501,78.445,70.924,69.562,73.169,66.427,97.330,72.405,91.645,68.085,71.401
341,72.336,144.242,89.095,76.077,72.708,78.088,99.397,88.299,96.481,86.139,79.129,123.064,101.695,80.988,108.190,81.810,81.955,93.170,79.362,85.224,78.186,70.041,69.117,73.387,66.541,94.455,72.590,91.596,68.622,70.207
342,70.273,125.367,85.282,76.091,73.022,77.986,91.898,86.674,95.898,85.834,79.287,122.940,101.610,81.626,106.835,82.265,82.864,93.294,79.174,84.573,77.692,70.543,68.942,73.020,66.265,92.133,70.814,91.020,70.338,70.761
343,68.500,108.455,81.644,75.550,73.217,77.477,88.412,85.864,96.604,84.824,79.292,121.917,101.918,81.247,107.591,81.745,82.628,92.977,78.899,84.723,77.490,70.036,69.401,73.277,66.290,91.003,69.989,90.701,70.734,70.476
344,67.195,97.529,79.628,75.696,72.963,77.805,87.118,85.388,96.000,86.318,79.340,122.215,101.901,81.301,107.710,81.676,81.506,92.216,78.313,84.287,77.490,71.061,68.752,73.297,66.370,89.221,72.059,90.269,73.295,70.670
345,66.498,91.120,77.775,75.769,72.727,77.708,84.923,84.510,96.682,85.055,79.018,122.109,101.400,81.368,106.602,81.668,81.565,92.444,78.317,83.635,77.487,69.584,70.533,73.092,66.239,87.465,70.548,90.291,75.674,70.524
346,65.792,88.102,76.918,76.101,72.929,77.596,85.243,83.887,96.606,85.025,79.086,121.409,101.435,81.834,108.866,81.525,81.716,92.117,77.992,83.758,77.103,70.234,70.080,73.536,66.322,85.624,70.020,90.067,75.211,69.647
347,65.387,86.044,75.749,75.587,72.988,77.913,85.158,81.797,95.706,85.515,79.367,121.966,101.835,81.320,109.010,82.194,81.361,92.462,78.366,83.762,77.152,70.766,69.380,73.110,66.407,84.610,68.819,90.061,74.380,70.227
348,65.102,83.593,75.250,75.988,72.966,77.480,84.239,80.599,96.702,85.356,78.949,122.000,101.427,81.118,108.717,81.735,82.855,92.434,78.329,84.305,77.620,70.046,70.117,73.159,66.393,82.624,68.034,90.194,73.132,70.628
349,64.979,82.760,75.208,76.187,72.994,77.489,83.857,80.885,96.086,85.301,79.221,121.985,101.890,81.247,108.082,82.011,83.892,91.723,78.077,83.890,77.665,69.269,70.015,72.882,66.354,81.912,68.394,90.357,72.125,70.104
350,65.019,82.972,74.933,76.108,72.500,77.335,83.709,80.382,96.188,85.104,79.355,121.764,100.950,81.395,108.769,82.077,83.065,92.085,77.919,83.497,76.821,70.736,69.387,72.919,66.373,81.639,67.136,89.573,70.775,70.602
351,64.979,82.024,74.338,75.647,72.401,77.344,83.665,78.802,95.692,85.410,79.110,122.030,101.200,80.867,107.959,82.387,82.457,92.040,77.992,84.232,76.989,71.508,70.358,72.597,66.261,79.666,67.925,89.880,70.721,70.081
352,64.933,81.858,74.562,76.003,73.115,77.409,83.283,77.674,95.861,85.166,79.420,120.732,100.755,80.711,108.108,82.184,81.460,92.062,78.208,83.617,77.205,70.284,69.416,73.330,66.345,78.527,67.371,89.182,70.315,69.780
353,64.931,81.788,73.885,75.909,73.050,77.544,83.183,77.194,96.156,84.885,79.375,122.764,101.196,81.344,107.751,81.512,81.702,92.038,78.129,83.555,76.529,70.299,71.175,72.544,66.278,78.375,66.566,89.900,69.991,69.731
354,64.813,81.868,73.658,75.841,73.031,77.623,83.478,76.465,96.528,84.517,79.210,121.919,101.299,80.837,106.756,81.596,81.625,91.864,78.335,83.920,76.650,70.213,69.139,73.157,66.311,77.154,66.697,88.894,69.771,69.877
355,64.670,81.928,73.956,75.793,73.233,77.735,82.740,75.429,96.032,85.229,79.267,121.849,101.377,81.382,107.684,82.077,80.972,92.387,78.022,83.234,76.441,71.147,68.818,73.236,66.515,76.584,66.731,89.363,69.524,70.388
356,64.792,81.090,73.938,75.802,72.832,77.343,83.170,75.026,96.012,84.582,79.322,120.234,101.615,81.482,107.602,82.230,82.767,91.451,78.127,83.854,77.091,70.563,71.248,73.489,66.457,75.504,67.561,89.122,69.386,69.945
357,64.554,82.585,73.977,75.660,72.606,77.668,83.029,74.691,96.778,84.895,79.005,122.577,101.537,80.630,107.406,81.545,81.233,91.331,78.055,83.852,76.616,69.858,69.759,73.031,66.174,74.935,67.267,89.114,68.558,69.430
358,64.525,81.695,73.925,75.636,72.059,77.339,82.803,74.083,96.279,84.388,79.312,121.517,101.367,81.424,107.252,82.097,80.852,92.810,77.735,83.489,77.110,71.416,69.956,72.684,66.121,74.695,68.156,89.674,68.022,69.770
359,64.867,81.603,73.673,75.866,71.376,77.557,82.803,74.166,95.120,84.440,79.242,122.028,101.431,81.210,108.247,81.404,81.543,92.045,78.889,84.246,76.567,70.416,69.766,72.931,66.074,73.836,67.342,90.059,68.132,70.097
360,64.641,81.142,73.715,75.666,72.599,77.875,83.094,73.115,96.303,84.271,79.184,121.713,100.851,80.919,107.509,81.722,83.293,92.203,77.729,83.529,76.954,69.914,69.796,73.055,66.576,73.654,67.000,89.133,67.356,70.570
361,64.592,81.579,73.719,75.781,72.671,77.815,82.649,72.571,96.670,84.114,79.337,121.828,100.846,81.165,108.051,81.272,83.614,91.911,77.497,83.880,76.548,69.807,69.460,72.825,66.010,73.491,66.525,88.510,67.581,70.563
362,64.567,81.473,73.401,75.718,73.028,77.185,82.929,72.512,95.948,84.664,78.887,120.823,100.926,80.754,108.285,80.994,82.991,91.552,78.145,83.519,77.144,70.056,69.912,72.668,66.272,72.887,66.529,89.465,66.744,70.233
363,64.716,81.174,73.310,75.438,72.453,77.648,82.678,71.840,95.658,84.069,78.879,120.198,101.351,81.277,108.123,82.085,82.301,91.408,76.950,82.954,76.574,70.305,69.861,72.758,66.216,72.487,66.452,88.643,66.193,70.091
364,64.496,80.960,73.388,75.422,71.966,77.459,82.667,71.729,95.883,84.259,79.207,120.951,100.933,81.439,107.776,81.654,81.028,92.148,77.335,83.070,76.650,69.817,70.292,72.882,66.317,72.063,67.330,88.831,65.575,70.081
365,64.602,81.164,73.727,75.534,72.786,77.569,82.595,72.337,95.497,84.853,78.995,120.745,100.506,81.415,108.558,80.648,83.102,91.565,77.604,83.417,76.665,70.335,71.029,72.829,66.530,72.447,67.249,88.914,64.872,69.838
366,64.635,81.457,73.812,75.419,72.416,77.439,82.644,72.375,95.663,83.679,79.356,120.798,100.727,80.832,108.242,81.599,81.670,91.201,77.442,83.563,77.597,70.081,70.920,72.868,66.218,72.601,67.143,88.950,64.597,70.061
367,64.698,80.952,73.824,75.542,72.938,77.602,82.906,71.853,95.523,84.012,78.733,120.728,101.669,80.627,107.596,81.224,81.562,91.624,77.788,83.844,76.004,70.061,69.657,72.686,66.585,72.459,66.708,88.981,64.147,70.320
368,64.516,80.882,73.658,75.822,72.845,77.786,83.241,71.768,95.701,83.614,79.149,121.451,100.597,80.984,108.794,81.387,81.767,92.019,76.972,83.251,77.057,70.457,70.409,73.305,66.233,71.713,67.310,88.455,63.729,70.081
369,64.422,81.012,73.976,75.721,72.065,77.384,83.830,71.987,95.765,83.370,79.147,119.668,100.188,80.910,107.149,81.315,81.082,91.806,76.947,82.986,76.795,70.020,69.139,72.493,66.478,71.906,66.839,88.667,63.423,70.214
370,64.485,80.852,73.726,75.594,72.618,77.291,82.459,71.034,96.073,84.605,79.053,120.787,100.419,80.659,107.272,81.370,80.903,91.694,77.667,83.313,76.688,70.569,69.467,73.035,66.181,71.564,66.423,89.023,63.243,70.100
371,64.709,81.242,73.617,75.673,72.832,77.534,82.906,71.243,95.985,84.037,78.823,120.347,100.537,80.936,106.211,80.752,81.091,91.434,77.533,83.098,76.821,70.482,69.058,72.862,66.494,71.661,66.498,88.551,63.223,69.492
372,64.568,80.850,73.358,76.076,72.618,77.155,82.268,71.041,95.591,84.505,78.952,119.077,100.703,81.012,105.167,81.302,81.094,91.735,76.566,83.198,76.057,70.645,68.650,73.228,66.319,71.552,66.319,88.922,62.824,69.871
373,64.637,80.559,73.636,75.725,72.953,76.974,82.374,70.938,95.333,83.911,78.950,120.596,101.056,81.413,105.995,81.451,81.088,91.830,77.154,83.299,77.122,69.569,69.117,73.299,66.175,71.462,66.821,88.299,63.167,69.812
374,64.513,81.547,73.400,75.648,72.848,77.874,82.283,71.149,95.687,83.905,79.184,120.062,100.521,80.874,107.560,80.804,81.739,91.757,76.687,82.998,76.080,69.777,69.825,73.637,66.618,71.346,65.952,89.285,63.105,70.324
375,64.523,81.271,73.443,75.719,72.484,77.545,82.867,71.004,95.846,84.171,79.203,119.794,100.383,81.135,105.604,81.258,81.884,91.141,76.628,83.002,76.776,70.635,69.796,72.951,66.375,71.402,66.550,88.645,62.734,70.583
376,64.533,81.210,73.191,75.712,72.370,77.710,82.320,71.373,95.381,83.575,78.575,119.628,100.244,80.536,106.339,80.949,81.054,91.471,77.152,83.427,75.928,70.355,69.073,72.825,66.339,70.993,66.708,88.249,62.873,70.744
377,64.198,80.657,73.568,75.617,72.466,77.789,82.468,71.173,95.597,84.085,78.909,120.077,100.369,80.768,106.105,81.451,80.835,91.438,77.345,82.816,77.738,69.721,69.635,73.320,66.288,71.336,65.855,88.457,62.799,69.327
378,64.720,80.563,73.947,75.532,72.351,77.358,81.960,71.045,95.206,83.870,78.897,120.432,100.673,81.046,107.278,81.312,80.909,90.953,76.846,82.980,77.224,71.122,69.139,73.491,66.286,71.048,66.448,88.592,62.370,70.602
379,64.377,81.026,73.234,75.845,73.040,77.662,82.424,70.687,95.252,83.405,79.004,119.866,100.687,81.368,106.067,81.099,80.679,91.228,77.453,82.810,76.308,69.503,69.511,73.065,66.213,71.389,66.206,88.424,62.631,69.903
380,64.522,80.723,73.446,75.894,72.096,77.407,81.857,70.725,96.146,84.094,78.905,120.498,100.499,80.864,106.440,80.966,80.866,90.940,76.905,83.080,75.932,70.071,69.533,72.617,66.214,71.274,66.744,88.510,62.675,70.544
381,64.505,80.762,73.465,75.675,72.646,77.262,81.888,71.273,96.311,83.707,78.865,119.219,100.497,81.181,105.913,81.378,80.707,90.709,76.273,82.954,76.141,70.543,69.584,72.929,65.836,71.027,65.907,88.854,62.493,70.401
382,64.472,80.768,73.344,76.510,72.236,77.592,82.135,71.450,103.301,85.393,79.176,121.219,104.746,81.332,107.941,81.727,81.588,92.232,78.008,83.096,76.087,69.599,70.277,75.263,66.016,71.257,66.441,88.720,62.702,70.346
383,64.505,81.246,73.519,82.479,74.488,78.318,82.335,70.949,112.601,89.152,80.117,126.426,157.618,87.001,114.206,85.060,88.557,92.223,78.921,82.689,76.905,72.132,71.810,100.898,66.560,71.130,66.165,88.183,62.446,70.819
384,64.388,80.471,73.612,83.544,74.519,78.227,82.152,71.335,110.132,89.776,79.693,125.357,151.547,85.629,114.242,84.549,87.648,92.011,78.311,82.669,76.312,72.629,73.489,96.515,66.320,71.206,65.586,88.851,62.273,71.265
385,64.432,81.044,73.534,92.623,77.624,80.573,82.578,71.531,123.657,98.654,81.713,134.609,169.201,87.885,114.933,84.963,85.284,92.404,79.644,82.938,76.563,77.046,77.343,94.544,66.520,71.376,66.084,88.100,62.273,70.298
386,64.519,81.198,73.548,96.880,77.991,80.099,82.031,71.399,118.254,100.283,80.737,134.247,165.571,87.043,113.257,83.761,84.418,92.018,79.032,82.782,76.859,78.701,80.241,88.446,66.476,71.878,66.041,88.011,61.832,70.563
387,64.496,81.277,73.599,92.799,77.286,79.345,81.632,71.085,110.548,96.717,79.894,130.434,149.001,84.696,110.373,83.082,83.247,91.195,77.796,83.212,76.597,77.102,78.891,81.650,66.636,71.477,66.344,88.305,62.269,70.573
388,64.477,81.226,73.271,88.964,75.776,78.781,82.424,71.475,105.217,95.202,79.225,127.955,134.896,82.903,109.481,82.460,82.855,91.058,76.911,82.613,75.894,76.452,77.387,78.827,67.057,71.293,66.346,88.408,62.186,70.311
389,64.683,80.808,73.384,86.416,74.693,78.543,81.667,71.130,101.870,95.002,79.005,126.717,124.412,82.433,108.789,82.302,81.463,90.736,77.756,82.858,76.544,75.086,76.387,77.002,73.255,71.364,66.262,89.067,62.446,70.437
