 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
236,68.147,85.573,83.031,83.300,79.863,83.139,86.489,79.896,104.296,93.507,86.631,123.906,105.582,85.690,111.293,87.074,85.588,95.832,80.774,85.954,86.970,75.635,75.394,79.422,72.482,80.188,69.222,88.876,63.916,76.201
237,67.816,85.533,82.498,83.540,79.329,82.833,86.459,79.819,103.993,93.426,86.068,124.183,105.904,85.888,112.416,87.560,85.599,95.043,80.669,85.447,86.932,75.117,75.117,79.713,72.116,79.837,69.002,88.972,63.964,75.796
238,67.618,84.597,82.608,82.990,78.963,83.061,86.985,79.580,103.682,93.548,86.360,124.711,105.794,85.880,111.522,87.309,85.531,95.646,80.848,86.599,86.795,74.558,74.679,79.534,72.387,79.721,68.726,89.609,64.028,76.738
239,67.818,84.816,82.650,82.801,79.528,82.774,86.004,79.326,103.240,92.666,86.561,125.745,104.538,85.642,111.064,86.517,85.668,95.489,81.030,86.599,87.361,75.868,74.730,78.996,72.478,79.244,68.785,89.236,63.918,75.968
240,67.873,85.052,82.699,82.322,79.711,83.012,85.744,79.744,102.829,92.360,86.123,125.083,104.954,86.627,111.781,87.772,86.239,95.232,80.335,86.397,87.935,75.102,75.657,79.599,72.399,78.836,69.093,88.876,63.812,75.175
241,67.707,83.886,81.815,82.437,79.031,82.843,86.376,78.684,103.227,93.326,86.463,123.900,105.258,86.093,112.553,86.654,85.207,95.173,80.392,86.248,87.989,75.299,74.686,78.334,72.622,78.941,68.880,89.114,63.859,75.799
242,67.579,84.561,81.643,82.438,79.276,82.435,86.624,78.789,102.827,92.737,86.284,124.204,104.929,86.307,111.452,87.207,86.094,95.488,80.432,85.671,87.992,75.401,75.117,79.189,72.600,78.925,68.595,89.147,63.991,75.919
243,67.529,84.982,81.769,82.481,79.099,82.842,85.742,78.972,102.460,91.858,85.999,124.104,105.314,86.460,111.332,87.392,86.304,95.637,80.289,86.178,87.297,75.736,74.336,79.155,72.700,78.002,68.595,89.038,63.498,75.650
244,67.621,84.727,81.451,82.167,79.233,82.860,85.539,77.917,102.464,93.124,86.281,124.664,105.469,86.129,112.237,87.716,85.784,94.975,80.697,85.910,87.624,75.117,74.504,79.226,72.864,78.132,68.606,88.773,63.792,75.951
245,67.777,84.816,81.481,82.062,79.016,82.521,86.605,77.896,102.321,92.500,86.201,124.123,105.624,86.237,110.987,87.057,85.514,94.787,80.051,86.321,87.798,74.416,74.299,79.695,72.652,77.923,68.439,89.510,63.676,76.081
246,67.355,84.661,81.376,82.309,78.792,82.951,85.746,78.693,102.333,92.913,86.098,124.391,105.112,86.181,111.501,87.694,86.244,95.357,81.305,86.401,87.532,74.614,74.511,79.163,72.734,78.075,69.052,89.088,63.931,76.408
247,67.554,84.709,81.502,82.213,79.463,82.674,86.420,77.789,102.944,92.736,85.994,124.638,105.192,85.933,112.933,87.468,86.750,96.001,82.103,85.735,86.913,74.848,74.460,79.754,72.518,78.240,68.319,89.144,63.649,75.816
248,67.394,84.371,80.871,85.188,80.224,82.971,86.162,78.557,111.184,97.647,88.336,126.517,136.074,90.716,114.280,91.770,88.324,95.934,82.210,86.321,87.859,75.629,76.292,95.411,72.895,78.396,69.210,89.222,63.887,77.058
249,67.261,84.361,81.143,90.126,81.366,83.022,85.736,78.375,111.115,98.457,88.339,129.938,171.628,92.449,116.674,94.164,90.489,95.196,81.913,85.399,86.779,78.964,76.613,111.605,72.859,78.160,68.421,88.676,63.823,76.291
250,67.321,84.641,80.937,88.323,80.416,82.909,85.617,78.516,106.971,96.945,87.051,129.051,156.814,89.542,116.141,91.586,89.065,94.558,80.717,85.649,87.684,76.640,77.650,103.088,72.807,78.272,68.943,88.371,63.738,76.307
251,67.426,84.158,81.285,86.792,80.516,82.630,85.520,77.704,105.597,96.839,86.721,128.291,140.568,88.088,115.085,88.972,87.361,94.544,80.376,85.749,86.939,75.371,75.197,93.497,73.058,78.175,68.898,89.183,63.529,75.909
252,67.421,83.844,80.673,85.216,79.388,82.335,85.549,78.437,104.029,95.316,86.555,126.604,130.677,87.609,115.219,88.139,87.259,93.514,80.281,85.535,85.711,75.736,75.095,87.892,76.102,78.075,68.633,88.609,63.553,75.964
253,67.386,83.701,80.630,84.286,79.031,82.639,85.218,77.644,103.694,94.500,86.284,129.709,159.992,91.454,116.406,90.002,86.866,94.709,80.018,85.507,86.498,75.650,76.051,96.849,83.538,77.955,68.572,88.300,63.724,75.819
254,67.464,84.024,80.867,83.493,79.230,82.493,84.817,78.104,103.948,94.597,86.483,130.709,207.882,94.843,117.391,91.785,89.287,93.617,80.053,86.048,85.935,75.274,74.679,111.511,82.422,77.511,68.532,88.867,63.513,76.537
255,67.467,83.481,80.420,82.943,78.655,82.308,85.538,77.684,102.569,95.201,85.991,130.949,193.597,91.355,118.355,90.009,90.716,93.236,80.028,85.425,85.840,75.497,75.044,103.303,82.426,77.704,68.346,88.989,63.648,75.544
256,67.273,83.507,81.131,83.101,78.118,82.499,85.430,77.857,102.821,94.642,86.384,128.849,174.182,89.504,116.177,88.539,88.071,93.132,79.190,85.142,84.958,75.188,74.095,94.756,81.324,77.113,68.740,88.171,63.389,76.453
257,67.384,83.349,80.620,82.727,78.255,82.282,84.651,77.695,103.677,94.142,86.111,127.506,157.613,89.211,116.159,88.671,87.122,92.643,78.879,84.471,85.544,75.107,74.299,88.866,80.153,77.812,68.810,87.865,63.659,75.673
258,67.356,82.407,80.659,82.436,77.677,82.216,85.089,77.026,102.296,94.873,86.250,127.632,144.924,87.367,115.147,87.642,88.082,92.537,79.212,85.401,85.441,74.376,75.080,85.548,79.007,77.642,68.183,88.366,63.514,75.832
259,67.223,83.667,80.429,82.292,77.801,81.746,84.549,77.787,102.783,93.166,86.140,126.383,133.918,87.087,115.928,88.054,87.151,92.624,79.483,84.238,86.247,75.376,73.737,83.735,77.797,77.770,68.407,87.975,63.883,76.149
260,67.025,83.705,79.974,81.988,77.705,82.215,84.975,76.919,102.589,94.032,86.159,126.704,125.905,87.469,115.190,87.221,86.747,93.176,79.588,84.164,84.829,74.675,73.672,82.542,77.105,77.305,69.149,88.192,63.531,75.592
261,67.304,83.299,80.173,82.225,78.158,81.721,85.424,77.049,102.420,94.709,86.253,125.889,121.937,86.440,115.375,87.981,86.594,93.574,79.885,85.567,85.555,74.701,73.394,81.786,77.047,77.559,69.441,88.457,63.695,75.799
262,67.437,83.070,80.516,81.823,78.326,82.291,85.019,77.546,102.007,93.222,85.959,125.566,117.608,86.910,115.763,88.165,86.472,93.287,80.067,84.784,87.559,75.036,74.672,81.613,76.491,77.740,68.719,88.443,63.531,76.715
263,67.183,83.259,80.730,81.995,78.177,82.339,85.137,77.855,102.029,93.694,85.644,125.979,115.881,86.975,114.139,88.333,87.602,94.196,80.481,85.062,85.886,74.640,74.270,80.758,75.810,77.401,68.371,88.587,63.713,75.731
264,67.310,83.433,80.484,82.669,78.413,82.085,85.378,77.940,101.421,92.863,86.126,126.153,112.391,87.452,113.221,88.059,87.205,94.235,79.824,85.128,85.863,74.609,74.153,80.953,75.423,77.522,68.937,88.718,63.832,76.311
265,67.200,83.896,80.340,81.653,78.118,82.177,85.102,77.111,102.110,94.023,86.038,126.768,111.518,87.120,113.391,87.762,86.429,94.872,81.182,85.842,87.327,75.132,74.321,80.450,75.155,77.713,69.563,89.020,63.852,76.126
266,67.063,84.315,80.478,81.776,78.345,82.057,85.750,77.032,101.343,93.420,85.798,125.491,110.774,87.154,114.483,88.194,86.540,94.427,80.828,86.070,87.057,75.299,73.686,80.259,75.176,77.525,69.959,88.203,63.779,76.214
267,67.258,83.954,80.830,81.566,78.286,81.925,85.329,77.175,101.499,92.758,86.123,126.353,109.265,88.054,113.990,88.106,86.307,94.904,81.509,86.188,86.768,75.563,73.927,79.841,74.737,78.015,71.034,89.423,63.406,76.307
268,67.123,84.327,80.369,81.618,77.661,82.311,85.229,78.676,101.582,93.408,85.916,126.440,108.914,87.120,114.882,88.383,86.960,94.361,81.558,85.713,86.962,75.051,74.489,80.395,75.118,79.206,71.357,88.250,63.619,75.909
269,67.289,83.820,80.303,81.530,77.929,81.920,84.807,79.516,100.772,92.045,86.164,127.385,108.551,86.997,115.625,87.844,86.668,94.471,81.281,85.609,85.646,73.706,73.394,80.853,75.150,80.001,70.679,88.584,63.855,76.259
270,67.244,83.503,80.536,81.325,77.851,82.006,84.118,79.821,101.878,93.351,85.874,125.966,107.551,86.840,115.743,86.985,86.935,93.400,80.026,84.158,85.954,75.396,74.788,79.737,74.796,81.182,71.989,88.047,63.806,76.204
271,67.017,83.124,80.041,81.269,77.422,82.149,84.511,80.399,101.056,93.226,85.846,124.879,106.831,86.597,115.650,87.241,86.526,92.750,79.319,84.170,85.544,73.909,74.051,79.752,74.468,81.847,71.837,87.740,63.971,75.485
272,67.233,82.990,80.178,80.839,77.171,81.772,84.098,80.190,100.687,92.679,85.908,125.706,105.941,86.754,115.964,87.088,86.349,92.206,78.865,84.291,85.065,74.071,73.715,79.827,74.546,82.066,71.613,87.803,64.157,75.023
273,67.115,82.603,80.141,80.743,77.630,81.223,84.316,79.499,101.433,93.199,86.181,125.134,106.332,87.178,116.481,86.853,86.500,91.989,78.612,83.749,84.715,73.609,72.628,79.713,74.461,82.197,71.548,87.333,64.247,75.725
274,67.207,82.170,79.892,80.465,77.075,81.700,83.836,79.443,101.010,92.129,86.157,124.638,105.738,86.618,116.357,86.929,85.739,91.062,78.168,82.607,83.669,73.985,72.088,79.175,74.523,81.411,70.686,87.286,64.269,74.712
275,66.898,82.004,79.845,80.531,76.332,81.420,83.692,79.571,101.115,92.151,85.301,123.202,105.503,86.593,114.190,86.565,85.369,90.624,77.881,82.998,83.247,73.959,72.453,79.479,74.586,81.086,70.158,86.020,63.810,75.149
276,67.091,81.521,79.539,80.380,76.795,81.197,82.830,78.966,100.350,91.147,85.827,123.855,104.500,86.308,115.144,87.380,85.486,90.176,78.337,82.455,83.392,73.472,72.949,79.246,74.120,80.568,69.713,86.006,63.854,74.961
277,66.991,81.848,80.025,80.395,76.177,81.570,82.919,78.237,99.941,92.301,85.869,121.815,104.676,86.445,116.468,86.856,84.651,90.541,78.172,82.387,82.373,74.046,71.832,79.277,74.208,81.042,69.070,86.333,63.814,74.977
278,67.046,82.106,79.979,80.290,76.217,81.222,83.044,78.755,99.516,92.037,85.880,122.836,104.827,86.374,115.419,86.520,85.151,90.655,78.055,82.154,83.281,73.650,73.876,79.350,74.632,81.095,69.188,86.743,63.688,74.246
279,66.929,81.188,79.324,80.148,76.615,81.143,83.333,78.557,99.604,91.247,85.822,122.626,104.877,86.124,115.494,86.606,84.903,90.350,78.446,82.084,83.692,73.421,72.234,79.391,74.184,80.124,68.928,86.346,63.847,74.382
280,66.843,81.633,79.575,80.536,76.562,81.762,83.343,78.392,100.328,91.990,85.898,122.523,105.147,86.407,114.817,86.164,85.347,90.783,78.350,81.982,82.597,73.843,71.766,79.623,74.487,80.308,68.867,86.850,64.147,75.223
281,66.919,82.140,79.834,80.682,77.158,81.107,84.152,78.527,101.008,92.115,85.852,124.487,105.091,86.434,116.830,86.929,86.290,91.857,79.087,83.333,84.392,73.858,74.044,79.672,74.450,80.780,68.735,87.401,63.875,75.259
282,66.891,82.882,80.049,81.067,77.835,81.329,84.592,79.111,101.702,92.612,85.858,125.553,105.460,87.003,118.362,87.369,86.679,92.705,80.091,84.904,85.205,72.868,73.146,79.470,74.144,79.735,68.729,87.883,63.770,75.612
283,67.133,83.417,80.009,81.411,77.776,81.850,85.075,78.267,101.261,93.052,85.961,125.543,105.072,87.033,119.380,87.840,87.173,93.871,79.968,85.212,85.848,74.350,74.073,79.711,74.036,79.197,68.643,88.620,63.920,76.094
284,66.928,84.086,80.407,81.418,77.273,81.874,85.844,78.049,101.851,92.574,85.937,125.149,105.109,86.127,117.440,87.630,87.989,94.463,79.707,86.002,87.076,74.706,74.109,79.281,74.575,79.094,68.799,89.066,63.688,75.825
285,66.944,84.180,80.279,81.391,78.307,82.182,85.697,77.936,101.621,92.968,86.085,124.932,104.979,86.612,117.643,88.903,87.233,94.599,80.418,86.140,86.430,75.721,74.299,79.591,74.461,78.176,69.235,89.613,63.756,76.482
286,67.129,83.607,80.024,81.226,79.233,81.685,85.231,78.032,100.565,92.259,85.876,123.317,105.385,86.118,116.938,88.989,89.099,94.688,81.010,86.645,87.487,74.614,73.693,78.749,74.413,78.390,68.577,88.867,63.670,75.696
287,66.750,83.890,80.494,81.324,78.870,81.650,85.933,77.186,100.362,92.313,85.949,122.664,105.100,86.374,115.306,88.772,89.463,94.854,82.230,86.391,88.380,75.406,74.197,79.605,74.312,78.323,70.122,88.848,63.600,76.903
288,66.934,83.938,80.655,81.336,78.984,81.996,86.096,77.680,100.174,92.002,85.931,122.060,104.692,86.780,114.722,89.199,87.841,95.706,81.299,87.098,88.643,74.614,74.146,78.898,74.042,77.539,69.869,89.228,63.747,76.210
289,66.988,84.008,80.158,81.237,77.733,81.538,84.852,76.908,100.047,91.634,85.648,121.366,103.964,86.015,114.314,89.162,87.918,95.920,80.691,86.082,87.875,75.670,73.620,79.116,73.995,77.507,69.364,89.232,63.677,76.249
290,66.844,83.699,80.272,81.529,77.826,81.304,85.347,77.151,99.469,91.823,85.710,120.838,103.612,86.021,114.031,88.994,86.773,95.576,81.010,86.401,88.205,75.005,74.299,79.134,74.305,78.031,69.324,89.775,63.786,76.893
291,66.981,83.806,80.801,81.066,78.208,81.451,85.424,77.638,99.206,91.311,85.775,121.996,104.364,85.704,113.239,88.474,87.634,95.247,80.949,86.447,88.061,74.264,74.401,78.281,74.299,76.686,69.717,89.214,63.851,77.155
292,67.013,83.505,80.083,81.176,78.609,81.873,85.241,76.972,99.261,92.298,85.737,121.117,104.077,86.144,113.602,88.566,87.207,95.977,80.970,86.457,89.137,73.909,75.255,79.717,74.498,77.435,69.238,89.495,63.580,76.528
293,67.038,83.230,80.685,80.757,79.040,81.618,85.892,77.186,100.164,91.288,86.005,121.583,103.849,86.463,114.157,88.187,87.216,95.151,80.984,86.228,87.829,75.127,74.175,79.456,74.459,77.171,69.876,89.169,63.693,76.129
294,66.707,83.948,80.282,81.169,78.780,81.571,85.060,76.806,100.619,91.632,85.321,121.062,104.163,85.648,111.820,88.727,88.151,94.956,80.762,86.214,88.125,74.310,74.482,79.196,74.437,76.957,69.075,88.726,63.937,75.987
295,66.924,83.928,80.184,81.889,79.233,81.748,85.682,77.309,103.787,93.000,86.356,123.055,103.797,86.370,113.674,88.978,87.293,95.971,82.356,86.263,88.529,75.162,73.526,79.937,73.968,77.098,68.817,89.643,63.410,76.317
296,66.834,83.014,80.132,82.221,78.786,81.658,85.649,76.896,102.100,93.622,85.978,121.928,104.054,86.853,112.738,88.875,87.545,95.562,81.418,86.752,88.430,76.076,75.511,80.314,74.418,77.286,69.595,89.404,63.909,76.531
297,66.906,83.635,80.073,81.560,78.994,81.254,85.281,77.017,100.734,93.261,85.714,121.406,104.240,85.630,113.180,89.528,88.119,95.420,81.024,86.236,87.563,74.970,73.577,79.530,73.873,76.718,68.853,89.003,63.516,77.252
298,66.843,83.315,79.535,81.900,78.134,81.492,85.183,76.493,100.775,92.452,85.318,121.553,104.314,86.148,113.067,89.856,89.142,95.655,81.105,85.657,88.011,74.716,75.292,80.079,74.320,76.755,68.948,89.642,63.767,77.019
299,66.699,83.808,80.244,81.371,78.503,81.531,84.936,76.633,100.435,92.789,85.877,122.074,104.079,86.485,112.892,88.934,87.923,95.534,80.216,86.333,88.034,74.853,73.766,79.796,74.212,76.387,69.344,89.529,63.756,77.006
300,66.788,85.020,80.096,83.294,80.425,82.101,84.836,77.328,119.467,96.406,88.577,126.896,109.929,88.671,113.797,89.997,89.230,95.574,81.630,86.246,89.133,75.279,73.467,82.515,74.017,76.701,69.633,88.939,63.760,76.353
301,72.653,151.387,92.415,99.435,91.584,85.091,107.655,85.913,159.929,112.926,103.169,142.574,167.377,99.368,121.969,94.412,91.844,98.680,84.135,86.551,91.004,81.249,79.774,107.346,74.444,87.022,69.516,89.252,63.654,78.479
302,81.353,187.649,109.505,102.334,92.286,84.664,150.632,100.051,148.861,109.306,98.821,137.487,164.354,97.903,121.249,92.574,91.031,98.861,84.059,86.858,90.658,82.508,82.489,105.715,74.761,105.856,69.380,89.383,63.680,77.841
303,84.676,196.212,116.341,98.736,90.037,83.632,141.977,103.714,140.152,105.619,93.772,133.898,147.609,93.861,119.113,91.941,93.665,98.710,84.446,85.595,91.023,81.254,80.679,96.277,74.635,109.441,69.317,89.172,63.875,77.550
304,83.000,191.381,115.027,100.700,88.211,84.639,123.915,101.597,145.591,105.595,91.658,134.160,135.333,90.930,119.668,91.099,93.057,98.405,86.002,86.353,89.996,81.619,82.270,92.635,74.690,107.577,69.269,89.908,63.605,77.799
305,81.166,181.996,109.707,98.662,86.581,83.677,110.156,98.512,136.558,102.594,89.300,131.826,126.064,89.289,116.933,90.801,91.304,98.582,84.558,86.104,89.601,80.675,81.146,88.697,74.823,103.957,69.063,89.629,63.586,76.508
306,78.773,163.609,105.314,96.903,86.012,83.459,101.006,95.795,145.826,102.565,89.090,130.051,120.941,89.231,115.134,91.190,89.352,98.044,85.073,86.170,87.798,81.655,79.847,85.804,74.720,100.436,68.937,89.482,63.532,78.327
307,76.351,145.956,101.885,97.847,86.807,82.988,95.813,93.836,150.411,102.522,88.780,128.736,116.213,89.100,115.607,90.711,88.906,97.828,83.855,86.094,89.095,82.325,81.007,84.570,74.250,97.636,69.023,89.175,63.698,78.000
308,74.362,128.146,97.855,94.670,84.829,83.053,92.133,91.930,139.342,101.468,87.810,128.849,112.955,88.545,114.938,90.835,89.028,96.679,83.873,86.553,88.061,80.975,80.226,84.088,74.280,94.867,69.222,89.294,63.741,77.188
309,72.385,115.126,94.515,92.188,84.034,82.751,90.771,89.861,131.008,99.624,87.553,128.400,111.053,87.843,114.473,89.883,87.295,95.771,82.699,86.401,87.814,79.787,78.679,82.672,74.670,92.337,68.819,89.272,63.584,76.777
310,71.129,104.804,91.815,89.842,82.767,82.305,89.424,88.706,123.739,98.873,87.146,127.162,110.709,87.533,115.103,90.619,87.696,96.190,82.949,86.054,88.289,77.990,77.759,82.000,74.179,90.229,68.950,89.948,63.740,77.369
311,70.151,98.735,89.824,88.382,81.320,82.658,88.566,87.533,119.337,99.115,87.405,126.930,109.899,87.271,116.242,90.458,88.193,95.699,83.150,86.553,88.110,78.477,76.956,82.444,74.535,88.635,69.511,88.876,63.619,76.854
312,69.492,94.459,87.513,87.337,81.283,82.139,87.902,86.194,115.162,98.910,87.197,129.004,108.150,87.338,116.812,89.215,88.446,94.967,82.141,86.333,87.878,78.401,76.759,82.511,74.154,87.334,69.043,89.388,63.457,76.430
313,68.716,91.647,86.256,86.140,81.158,82.219,86.931,85.154,112.988,97.102,86.567,127.915,108.946,87.572,116.753,89.639,86.864,94.541,80.582,85.293,86.734,77.127,74.212,82.033,74.239,86.060,69.278,88.831,63.715,77.456
314,68.427,89.982,84.633,84.369,79.469,81.879,85.954,84.695,111.839,96.888,86.428,129.228,108.462,87.702,117.303,89.110,87.327,93.602,80.838,85.301,86.072,76.772,75.482,81.253,74.039,84.256,68.423,89.136,63.388,76.472
315,68.001,87.391,84.647,84.833,80.708,81.759,85.938,82.853,108.926,96.813,86.553,128.623,107.741,87.560,116.098,90.083,88.074,94.080,80.327,85.257,86.529,76.142,74.533,81.206,74.450,83.880,68.649,88.905,63.456,76.631
316,68.006,86.279,83.099,84.065,79.860,82.096,84.888,82.638,108.464,95.992,86.590,127.396,106.999,87.784,114.895,89.272,87.580,94.391,79.949,85.004,86.616,75.939,74.912,80.530,74.050,83.019,69.122,88.914,63.476,77.346
317,67.449,85.932,82.823,83.196,78.314,81.792,85.064,81.957,107.052,93.796,86.171,127.579,107.362,87.226,115.558,88.884,87.560,92.830,79.584,84.806,85.574,75.406,74.314,81.033,74.130,81.818,68.814,88.634,63.525,76.547
318,67.460,84.770,82.151,82.674,78.140,81.779,85.499,80.791,106.267,95.254,86.188,126.972,107.346,87.431,114.643,89.093,87.628,93.464,79.610,84.745,86.327,75.239,74.504,80.466,74.281,80.979,68.342,88.385,63.573,76.275
319,67.287,84.271,81.468,81.973,78.547,81.442,84.177,80.252,105.626,94.463,86.253,126.600,106.969,87.249,115.334,89.264,87.429,93.431,78.929,84.996,85.783,74.782,73.533,80.456,74.220,80.136,69.036,87.995,63.630,77.055
320,67.156,84.289,81.896,82.014,79.193,81.951,84.879,79.109,104.201,94.140,86.473,127.132,106.767,87.855,114.805,89.137,87.565,92.839,79.055,84.665,85.620,74.772,74.504,80.923,74.160,79.544,69.009,89.052,63.288,76.210
321,66.933,84.379,81.208,82.028,77.233,81.647,84.356,79.162,104.584,94.896,86.478,126.213,106.537,87.358,114.630,89.409,87.185,93.365,79.426,84.948,85.673,75.030,73.620,80.352,74.134,78.591,68.525,88.740,63.612,76.744
322,66.805,83.435,81.405,82.187,78.422,82.164,84.958,78.475,104.301,93.809,86.098,127.055,106.486,87.226,114.476,89.361,88.071,93.047,79.513,85.022,85.970,75.619,73.927,80.202,74.086,78.606,68.740,88.656,63.561,76.676
323,66.784,83.870,80.876,81.630,77.925,81.179,84.879,78.341,106.313,95.823,86.254,125.862,106.671,86.966,115.560,88.414,86.957,93.216,79.493,85.471,84.798,74.523,73.752,79.866,74.329,78.046,68.656,88.377,63.382,77.113
324,66.877,83.754,80.143,83.415,79.022,82.116,84.954,79.006,114.535,97.468,87.683,125.821,106.942,89.180,114.674,89.665,87.915,93.883,81.279,85.076,84.745,74.954,74.650,81.599,74.411,77.724,69.072,88.610,63.287,77.227
325,66.936,84.216,80.522,83.584,79.311,81.664,84.684,78.151,109.890,96.174,87.299,126.351,106.171,87.856,114.344,88.903,86.537,93.187,80.673,85.086,85.452,75.264,74.307,81.403,73.758,77.856,68.749,88.980,63.516,76.858
326,66.616,82.978,80.027,82.971,78.978,81.342,84.566,77.113,107.486,96.371,86.711,124.866,105.988,88.138,113.833,89.454,86.935,93.033,79.713,84.936,85.992,75.741,75.321,80.637,74.657,77.631,68.611,88.285,63.541,77.172
327,67.013,82.876,80.233,82.356,78.562,82.084,83.776,77.544,107.039,96.176,86.303,125.145,106.099,87.343,113.735,89.123,87.685,93.846,79.818,85.006,85.616,75.142,73.409,79.776,74.126,77.165,69.029,88.150,63.173,76.570
328,66.794,83.162,79.979,82.042,78.130,81.995,84.861,77.036,104.723,93.329,86.131,125.694,105.419,86.984,113.159,89.404,86.974,93.548,80.250,84.978,85.810,74.995,74.818,80.515,74.433,77.166,68.964,88.300,63.587,76.764
329,66.762,82.916,79.663,81.467,78.761,81.459,84.466,77.416,104.445,95.712,86.182,125.864,105.581,87.683,112.157,89.733,87.259,93.810,81.279,85.220,86.483,74.787,74.796,80.450,74.051,77.260,69.446,88.413,63.684,76.589
330,66.787,83.184,80.050,81.682,78.009,81.590,84.393,77.731,104.279,94.239,86.435,125.281,105.859,87.027,111.656,88.943,88.540,92.558,80.450,84.914,85.608,74.721,73.766,79.312,74.282,77.415,68.896,88.931,63.617,76.699
331,66.757,83.543,79.596,81.297,78.376,81.351,83.871,77.043,103.113,95.644,86.081,125.170,105.563,87.307,113.087,89.123,90.259,93.268,80.000,85.321,85.163,75.096,74.022,79.676,74.066,76.694,68.633,88.545,63.500,76.340
332,66.849,82.762,79.445,81.431,77.037,81.440,84.405,76.838,102.548,94.997,86.785,125.491,105.513,87.385,113.653,89.358,89.048,93.455,79.137,85.074,85.954,75.030,72.912,79.682,74.255,76.487,69.357,88.847,63.365,76.540
333,66.619,83.641,80.032,81.037,77.484,81.748,84.326,76.881,103.497,93.813,85.800,124.611,105.758,87.168,112.992,88.773,88.520,93.746,80.222,85.561,86.289,75.365,74.175,79.994,74.301,77.086,68.681,88.484,63.432,77.055
334,66.432,83.236,79.507,81.652,77.823,81.682,83.909,76.930,102.448,92.746,86.088,125.066,105.865,87.579,113.249,89.378,87.801,93.407,79.661,84.848,85.099,74.360,73.613,80.352,74.164,76.500,68.912,88.408,63.399,76.883
335,66.788,83.543,79.383,81.198,77.366,81.365,84.528,76.198,102.888,94.366,86.310,125.432,105.904,87.334,113.033,89.177,88.500,92.935,80.400,84.858,85.099,75.497,73.942,79.788,74.360,76.591,68.699,88.335,63.551,76.272
336,66.598,82.988,79.760,81.100,77.798,81.515,84.761,76.812,102.736,93.050,86.100,124.845,105.329,87.343,112.817,88.664,87.426,93.341,80.386,85.142,86.205,74.766,74.307,80.147,73.983,76.611,68.855,88.310,63.575,76.595
337,66.677,82.988,79.229,81.187,78.193,81.223,84.050,76.765,101.971,93.346,86.095,124.906,105.821,87.488,112.558,88.816,86.494,92.478,79.788,85.277,85.095,74.761,74.197,80.055,73.976,76.294,69.364,88.900,63.601,76.159
338,66.925,83.267,79.825,81.269,77.922,81.447,84.035,76.514,101.922,94.425,86.286,124.532,104.658,87.590,111.913,89.298,87.511,92.863,79.697,85.337,84.232,74.777,74.540,80.169,74.220,76.166,69.385,88.232,63.648,76.317
339,66.567,82.926,79.054,81.566,78.047,81.428,84.551,76.279,102.832,93.405,86.354,124.347,105.517,87.118,111.987,89.198,87.247,93.229,79.339,84.770,85.863,74.579,73.540,80.181,74.144,76.223,68.873,88.210,63.730,76.631
340,66.671,82.944,80.081,81.109,77.264,81.614,84.476,76.441,102.156,94.492,86.387,125.047,106.060,86.596,111.745,89.080,87.213,92.578,79.507,85.265,84.882,74.437,72.993,80.230,74.308,76.482,68.484,88.873,63.255,76.188
341,66.664,82.772,79.364,81.174,77.627,81.622,84.231,76.401,101.748,94.234,86.253,124.791,105.309,87.240,111.668,88.790,87.182,92.588,79.602,84.902,85.251,74.264,74.161,80.092,74.359,76.465,68.658,88.623,63.529,77.689
342,66.698,83.124,79.430,80.984,78.025,81.067,83.622,75.893,101.387,92.647,86.489,125.438,105.346,87.301,112.064,89.710,87.230,93.195,79.754,85.307,86.065,74.640,73.343,80.670,74.232,76.210,69.023,89.138,63.593,76.291
343,66.698,83.004,79.078,81.056,77.189,81.732,84.453,76.840,102.059,93.948,86.331,125.066,104.815,87.506,112.244,89.378,87.898,93.276,79.669,85.659,86.787,74.386,73.861,79.692,74.201,76.260,68.921,88.305,63.244,76.472
344,66.623,82.832,79.431,81.079,77.161,81.914,84.671,76.386,101.816,93.022,86.286,124.934,105.076,86.838,113.396,89.594,86.997,93.087,80.012,85.160,85.468,74.467,74.175,80.214,74.389,75.736,68.898,89.009,63.468,76.330
345,66.432,83.471,79.286,81.393,77.245,81.780,84.434,76.748,101.584,93.244,86.481,124.662,105.008,87.133,111.679,89.381,88.179,92.705,79.436,85.565,84.871,74.975,74.672,80.063,74.055,76.083,68.645,88.842,63.606,76.883
346,66.865,83.397,79.351,80.650,77.714,81.405,83.961,77.429,101.865,93.915,86.375,124.030,105.847,86.549,111.982,88.830,87.591,92.839,79.493,85.441,85.532,75.147,73.613,79.550,74.476,76.368,68.654,88.355,63.286,77.495
347,66.609,83.469,79.350,80.787,77.543,81.446,83.599,77.299,102.022,93.366,86.420,124.540,105.263,87.481,112.607,88.103,87.491,92.702,79.541,84.900,86.019,74.751,73.832,80.564,74.490,76.323,68.493,88.354,63.484,77.110
348,66.632,83.144,79.383,80.752,77.891,81.621,84.347,76.610,101.702,92.823,86.455,126.030,105.764,87.430,112.643,89.083,87.651,92.978,79.947,85.014,85.981,74.340,74.905,80.418,74.322,76.113,69.124,88.736,63.652,76.579
