 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
448,59.991,66.466,60.650,83.393,62.400,60.032,59.171,55.131,56.582,55.259,64.035,56.874,56.412,55.715,57.452
449,60.017,66.991,60.526,83.182,62.616,59.780,59.146,55.201,56.469,55.553,63.701,56.494,56.113,55.575,57.507
450,59.894,67.017,60.391,83.657,62.138,60.047,59.391,55.535,56.260,55.012,63.727,57.153,56.530,55.794,56.916
451,59.862,66.278,60.474,82.895,62.172,59.744,59.295,55.402,56.308,55.525,64.281,57.051,56.443,55.754,57.452
452,59.530,66.497,60.443,82.290,62.406,60.048,58.908,55.533,56.499,55.367,63.920,57.072,56.493,55.922,57.586
453,60.033,67.492,60.565,83.083,62.379,59.785,59.494,55.659,56.601,55.285,63.744,56.951,56.612,56.013,57.469
454,59.760,66.482,60.704,82.525,62.409,60.309,59.474,55.334,56.575,55.777,64.205,57.068,56.792,56.092,56.768
455,59.652,66.100,60.372,82.575,62.501,59.971,59.132,55.496,56.192,55.034,63.580,57.179,56.398,55.990,56.918
456,59.829,67.323,60.848,82.848,62.833,60.504,59.270,55.165,56.455,55.078,63.900,57.091,56.430,55.494,57.504
457,59.445,66.364,60.741,83.267,62.715,60.253,59.023,55.567,56.506,55.129,64.027,56.838,56.201,55.767,57.869
458,59.594,66.328,60.451,82.515,62.455,60.041,59.510,55.317,56.095,54.926,64.331,56.553,56.182,55.549,57.523
459,60.255,68.095,60.808,82.252,62.895,60.335,59.507,55.554,56.252,55.330,63.718,56.855,56.570,55.938,57.580
460,59.310,66.863,61.047,82.823,62.629,59.889,59.277,55.276,56.467,55.301,64.356,56.825,56.604,55.964,57.608
461,59.636,66.354,60.569,82.193,62.454,60.288,59.161,55.368,56.273,55.220,63.770,56.509,56.472,55.744,57.049
462,59.828,67.256,60.846,84.008,62.517,60.066,59.165,55.598,56.506,54.883,64.104,56.658,56.578,55.580,57.052
463,59.724,66.505,60.927,86.613,62.479,59.876,59.290,55.024,56.024,55.137,63.789,56.553,56.894,55.605,57.232
464,59.575,65.876,60.773,85.575,62.483,60.146,59.491,55.179,56.320,55.296,64.094,56.908,56.148,55.723,57.929
465,60.030,65.920,60.451,84.152,62.580,60.165,59.902,55.504,56.491,55.365,64.286,56.828,56.401,56.188,57.262
466,59.858,67.189,60.316,83.730,62.634,60.512,59.127,54.944,56.322,55.048,63.945,57.043,56.398,55.867,57.635
467,59.927,66.564,61.200,82.997,62.352,59.971,59.505,55.528,56.566,55.505,63.556,56.421,56.303,56.094,57.474
468,59.718,66.119,60.636,82.705,62.482,60.288,59.641,54.966,56.319,55.163,64.022,56.621,56.517,55.861,57.297
469,59.883,67.508,60.196,83.720,62.829,60.307,59.148,55.240,55.869,55.387,64.147,56.640,56.235,55.896,57.362
470,59.868,66.850,60.397,83.812,62.776,60.195,59.569,55.208,56.056,54.996,63.869,56.792,56.269,55.885,57.065
471,59.791,65.800,60.577,83.823,62.806,60.239,59.549,55.450,56.229,55.365,64.009,56.836,56.011,55.626,57.531
472,59.849,67.371,60.223,83.323,62.839,60.132,59.509,55.617,56.178,55.172,63.982,56.800,56.855,56.379,57.253
473,59.839,67.421,60.719,82.845,62.656,60.322,59.329,55.136,55.745,55.317,64.425,56.434,56.435,55.904,57.597
474,59.438,66.388,60.518,83.857,62.596,60.116,59.125,55.429,56.140,54.968,63.985,56.874,56.113,55.681,57.485
475,59.979,66.957,60.591,83.195,62.803,60.120,59.475,55.271,55.694,55.126,64.040,57.055,56.251,55.874,57.441
476,59.747,67.210,60.316,83.288,62.901,59.747,59.560,55.211,55.825,55.241,63.986,56.932,56.206,55.669,57.373
477,59.794,66.304,60.338,83.385,62.343,60.449,59.489,55.027,56.000,55.381,63.808,56.791,56.058,55.546,57.278
478,59.701,66.527,60.585,82.675,62.542,60.015,59.469,55.274,55.969,55.177,63.795,56.396,56.169,56.058,57.480
479,59.813,67.432,60.670,83.763,62.519,60.436,59.015,55.138,55.389,54.837,64.183,56.736,56.274,55.945,57.845
480,59.576,66.918,60.253,83.743,62.950,60.041,59.460,55.305,55.438,55.106,64.216,56.904,56.414,56.164,57.213
481,59.735,66.098,60.970,83.170,62.883,60.255,59.575,55.370,55.393,54.966,64.202,56.789,56.530,55.912,57.038
482,59.834,67.384,60.832,83.408,62.762,59.805,59.686,55.179,55.333,55.158,63.873,56.640,56.332,55.673,57.662
483,59.916,66.868,60.826,82.620,62.790,60.264,59.319,55.368,55.119,55.328,63.900,56.836,56.190,56.122,57.455
484,59.383,66.382,60.083,83.053,62.636,59.990,59.640,55.734,55.245,55.225,64.171,56.666,56.718,56.177,57.510
485,59.670,67.633,60.300,83.262,62.586,60.264,59.437,55.349,55.252,54.826,64.588,56.847,56.646,56.065,57.346
486,59.126,67.471,60.763,83.292,62.663,59.909,59.201,55.627,54.999,55.436,64.069,57.017,56.697,55.585,57.907
487,59.923,66.592,60.555,82.368,63.055,60.534,59.438,55.758,54.729,54.975,64.606,56.774,56.478,55.731,57.248
488,59.678,67.150,60.957,83.813,62.460,59.902,59.164,55.603,54.806,55.270,64.272,56.747,56.330,55.815,57.725
489,59.973,67.137,60.931,83.222,62.715,60.448,59.462,55.291,54.740,55.321,63.986,56.732,56.522,55.759,57.613
490,59.792,66.933,60.818,83.117,62.494,60.389,59.618,55.482,54.642,54.906,64.156,56.968,56.533,55.694,57.801
491,60.073,67.479,60.403,87.447,62.995,60.205,59.357,55.562,54.059,55.429,63.861,56.351,56.596,56.141,57.422
492,59.608,67.380,60.494,86.177,62.803,60.138,59.247,55.143,54.175,55.209,64.221,56.979,56.496,55.575,57.379
493,59.756,66.315,61.273,84.957,62.674,60.208,59.784,55.237,54.017,55.106,64.158,56.892,56.298,56.269,57.207
494,59.769,67.855,60.694,85.287,62.604,60.026,59.217,55.409,54.006,56.222,63.878,57.328,56.029,55.733,57.349
495,59.744,67.017,60.526,83.970,62.861,59.962,59.431,55.504,53.852,56.103,64.507,56.504,56.897,55.809,57.640
496,59.915,66.184,60.727,83.863,62.826,59.634,59.393,55.804,53.691,56.073,64.009,56.781,56.470,56.097,57.286
497,59.895,67.852,60.733,83.277,62.996,60.146,59.563,55.208,53.656,55.358,64.261,56.808,56.391,55.712,57.354
498,59.667,67.757,60.949,82.883,63.147,59.725,59.538,55.324,53.400,55.179,63.987,56.977,56.454,55.765,57.341
499,59.787,66.573,60.405,83.267,62.558,60.362,59.336,55.615,53.575,55.415,64.274,56.719,56.449,55.713,57.223
500,60.064,67.167,61.043,84.012,62.815,60.261,59.355,55.896,53.035,55.379,64.009,56.811,56.111,56.049,57.286
501,59.983,67.714,60.619,83.498,62.698,60.170,59.664,55.610,53.207,55.305,64.364,56.942,56.237,56.096,56.978
502,59.759,66.859,60.652,83.737,62.936,60.297,59.340,55.407,53.042,55.170,64.190,56.738,56.272,56.084,57.471
503,59.684,66.527,60.976,83.633,62.883,60.057,59.470,55.499,53.112,55.083,64.144,56.368,56.330,56.269,57.515
504,59.649,67.798,60.625,83.960,62.626,60.224,59.549,55.617,52.848,55.101,64.272,57.045,56.425,55.715,57.613
505,59.787,66.846,60.709,82.922,62.988,60.337,59.328,55.341,52.943,55.083,64.003,56.602,56.813,55.755,57.597
506,59.797,66.892,60.524,83.493,62.846,59.906,59.474,55.879,52.955,55.332,63.973,57.040,56.639,56.107,57.578
507,59.947,67.876,60.830,83.423,62.814,60.502,59.385,55.729,52.515,55.177,64.448,56.802,56.340,55.812,57.823
508,59.782,67.679,60.848,83.607,62.887,59.962,59.561,55.571,52.615,55.424,64.369,56.715,56.623,55.773,56.842
509,59.759,66.156,60.534,83.403,62.688,60.474,59.552,55.576,52.740,55.138,64.107,56.830,56.198,55.942,57.360
510,59.853,67.740,60.547,82.507,62.937,60.350,59.406,55.155,52.554,55.211,64.116,56.860,56.364,55.908,57.787
511,59.426,67.351,61.184,83.200,62.719,60.187,59.520,55.354,52.578,54.778,64.171,56.526,56.417,55.700,57.450
512,59.759,66.529,60.862,83.322,62.937,60.155,59.286,55.339,52.337,55.186,64.314,56.891,56.541,55.971,57.916
513,59.648,67.885,60.824,83.377,62.963,59.944,59.785,55.024,52.446,55.282,64.359,56.879,56.282,55.883,57.610
514,59.527,67.427,60.789,85.207,62.731,60.420,59.439,55.932,52.309,55.261,64.044,56.753,56.314,55.812,57.698
515,59.783,66.892,60.814,89.408,62.792,60.141,59.363,55.625,52.434,55.216,64.100,56.566,56.251,55.734,57.371
516,59.879,67.475,60.854,87.130,62.868,60.174,59.343,55.351,52.234,55.374,64.659,56.866,56.393,55.736,57.346
517,60.023,67.796,60.621,86.423,62.889,60.255,59.384,55.199,52.141,55.174,63.958,56.808,56.412,56.117,57.736
518,59.893,67.256,60.806,85.438,63.237,60.508,59.520,55.245,52.323,55.530,64.115,56.932,56.256,56.159,57.845
519,59.717,67.505,61.006,84.578,62.982,59.940,59.468,55.247,52.421,55.277,64.454,57.087,56.483,55.883,57.444
520,59.844,67.920,60.623,84.457,62.779,60.240,59.656,55.467,52.185,55.133,64.287,56.738,56.562,55.922,57.725
521,59.606,67.523,61.194,83.767,62.829,60.138,59.579,55.368,52.326,54.998,64.550,56.858,56.697,56.212,57.485
522,59.855,67.069,61.051,84.423,62.648,60.195,59.276,55.310,52.516,55.121,64.405,56.574,56.346,56.194,57.589
523,60.001,68.315,60.749,84.110,62.922,60.258,59.525,55.300,51.919,55.215,64.163,56.892,56.166,56.198,57.155
524,59.914,67.408,61.168,83.987,62.747,59.982,59.357,55.436,52.214,55.257,64.260,57.043,56.193,56.039,57.343
525,59.726,66.657,61.042,83.908,62.970,60.291,59.379,55.199,52.172,55.234,64.499,56.738,56.145,55.867,57.349
526,60.215,68.397,60.789,83.873,62.860,60.231,59.487,55.065,52.502,55.106,64.179,56.842,56.277,56.154,57.428
527,60.368,68.007,60.460,84.282,63.109,60.187,59.700,55.046,52.316,55.342,64.477,56.906,56.401,55.985,57.550
528,59.687,67.082,60.909,83.418,63.054,60.455,59.630,55.196,51.924,55.179,63.977,56.517,56.546,56.136,57.213
529,60.012,67.972,61.202,84.227,63.066,60.262,59.705,55.695,52.180,55.686,64.358,56.740,56.230,56.183,57.714
530,59.708,67.625,60.787,83.617,62.842,60.467,59.686,55.404,51.969,55.800,64.645,57.042,56.596,56.301,57.112
531,59.661,66.915,61.010,84.990,62.852,60.288,59.811,55.276,52.129,55.406,64.359,56.479,56.216,55.780,57.583
532,59.880,67.536,61.160,84.715,63.015,60.354,59.772,55.479,51.992,55.457,64.494,56.717,56.686,55.869,57.708
533,59.856,67.931,61.150,85.450,63.296,60.369,59.645,55.300,52.207,55.238,64.319,56.936,56.741,56.243,57.202
534,59.654,66.243,60.666,84.272,63.113,59.808,59.463,55.889,51.936,55.211,64.530,56.474,56.472,55.982,57.657
535,59.813,68.221,60.731,84.007,63.166,60.098,59.642,55.421,52.036,55.310,64.229,56.677,56.726,55.634,57.166
536,60.075,67.859,60.789,85.122,63.017,60.511,59.322,55.666,52.199,55.053,64.700,56.792,56.253,56.241,57.738
537,59.711,66.833,60.820,84.188,63.276,60.476,59.568,55.213,52.378,55.181,64.480,56.702,56.736,56.177,57.330
538,59.927,67.714,60.603,84.397,62.608,60.173,59.625,55.058,52.250,55.179,64.313,56.611,56.422,56.028,57.474
539,59.978,67.449,60.518,84.303,62.968,60.170,59.372,55.213,52.294,55.328,64.606,56.564,55.929,55.916,57.499
540,59.914,67.024,60.925,84.833,63.005,60.133,59.148,55.395,52.173,54.894,64.239,56.877,55.995,56.052,57.477
541,59.412,65.952,60.441,84.263,62.951,60.275,59.277,55.499,52.165,54.947,64.301,56.938,56.623,55.412,57.351
542,60.394,67.610,60.733,84.358,62.649,60.086,59.435,55.322,51.860,55.108,64.310,56.679,56.042,56.003,57.332
543,60.094,67.369,60.787,84.633,63.418,60.511,59.421,55.119,51.778,55.349,64.279,57.275,56.602,56.102,57.357
544,59.489,66.792,61.111,84.535,62.911,60.122,59.800,55.104,52.179,55.535,64.227,56.721,56.594,56.053,56.935
545,60.119,67.037,60.670,84.807,62.905,60.196,59.398,55.542,52.106,54.777,64.470,56.913,56.253,55.755,57.760
546,59.962,68.260,60.686,84.027,63.071,60.113,59.541,55.496,52.348,55.103,64.355,56.917,56.483,55.985,57.708
547,59.737,66.655,60.798,83.370,62.882,60.072,59.442,55.160,52.207,55.282,64.336,56.857,56.441,55.870,57.548
548,59.639,66.766,60.223,83.803,63.078,60.359,59.324,55.484,52.134,55.346,64.438,56.745,56.077,55.951,57.011
549,60.002,67.905,60.597,84.143,62.702,60.220,59.385,55.646,52.080,55.051,63.651,56.434,56.303,56.105,57.349
550,59.638,66.653,60.860,83.380,63.040,60.135,59.450,55.446,52.091,55.337,64.450,56.543,56.259,56.042,57.518
551,59.857,66.289,60.923,84.543,62.781,60.018,59.362,55.237,52.084,55.140,64.046,57.008,56.161,55.864,57.384
552,60.079,67.618,60.289,83.978,63.109,60.283,59.511,55.477,52.126,55.188,64.003,57.004,56.493,55.836,57.744
553,60.181,67.171,61.067,84.568,62.751,60.204,59.720,55.550,52.034,55.083,64.158,56.711,56.261,56.002,57.744
554,60.021,66.553,61.030,83.358,63.114,60.300,59.603,55.661,51.876,55.348,64.228,56.487,56.071,55.841,56.714
555,59.938,67.163,60.777,83.752,62.778,59.782,59.445,55.685,52.274,55.215,64.395,56.830,56.050,55.940,57.425
556,59.786,67.158,60.804,84.260,62.780,60.041,59.805,55.206,51.909,55.128,64.525,56.598,56.398,55.794,57.469
557,59.670,66.614,61.225,84.502,63.104,60.363,59.351,55.584,52.330,55.362,64.122,56.836,56.235,55.994,57.267
558,59.329,66.022,60.684,83.812,62.527,59.859,59.465,55.668,52.418,55.140,64.344,56.687,56.586,56.118,56.981
559,59.863,67.803,60.763,83.623,62.919,60.091,59.507,55.426,52.011,55.064,64.335,57.115,56.245,56.013,57.177
560,59.549,67.462,60.955,84.102,63.253,60.146,59.661,55.295,52.071,55.207,64.032,56.798,56.472,56.015,57.695
561,60.247,66.267,60.874,84.597,62.787,60.391,59.410,55.433,51.980,55.564,64.763,56.709,56.274,56.078,57.589
562,59.816,66.692,60.362,84.505,62.882,60.040,59.714,55.538,52.410,55.427,64.486,57.208,56.612,55.901,57.542
563,60.054,67.633,60.656,83.282,62.897,60.179,59.358,55.600,52.046,55.188,64.320,56.619,56.164,55.804,57.703
564,59.848,66.197,60.411,84.190,63.135,60.075,59.301,55.218,51.898,55.149,64.281,57.036,56.383,56.109,57.300
565,59.660,66.275,60.688,83.908,62.434,60.249,59.669,56.010,51.923,54.965,64.450,56.689,56.129,55.833,57.063
566,60.150,67.620,60.824,84.407,62.916,60.104,59.404,55.588,51.842,55.122,64.328,56.826,56.525,55.783,57.755
567,59.870,66.597,60.192,84.175,62.719,60.184,59.514,55.646,52.157,55.585,64.108,56.842,56.074,55.878,57.978
568,59.560,65.575,60.628,83.788,62.419,60.633,59.119,55.450,52.102,55.172,64.462,56.930,56.375,55.963,57.572
569,60.418,67.831,60.595,84.228,62.667,60.291,59.471,55.029,52.144,55.291,64.335,56.645,56.169,55.768,57.529
570,59.587,66.970,63.026,85.427,62.895,60.081,59.333,57.310,51.856,55.457,64.281,56.887,56.420,55.943,57.379
571,59.946,65.794,70.749,86.205,62.524,60.249,59.457,59.574,52.032,55.199,64.355,56.628,56.127,56.301,57.499
572,59.801,66.536,68.794,85.393,62.865,60.173,59.415,60.116,52.034,54.814,64.273,56.608,56.248,55.953,57.202
573,59.810,67.514,65.674,84.758,62.817,59.851,59.489,60.002,52.062,55.106,64.265,56.823,56.631,55.979,57.477
574,59.785,66.694,62.419,84.272,63.050,60.042,59.511,60.169,52.056,55.140,64.431,57.036,56.686,55.511,57.711
575,59.699,66.718,61.832,84.503,63.181,59.817,59.367,59.508,52.147,55.410,64.565,56.958,56.264,55.924,57.305
576,60.176,67.822,61.717,86.422,62.766,60.231,59.085,60.780,52.340,55.484,64.525,57.081,56.483,56.044,57.354
577,59.923,66.612,60.864,86.070,62.815,60.104,59.436,60.169,53.406,55.544,64.062,56.983,56.232,55.995,57.561
578,59.636,66.501,60.682,85.682,62.924,60.460,59.583,61.213,54.729,55.385,64.210,56.626,56.741,55.971,57.305
579,59.905,67.347,60.893,85.460,62.907,59.914,59.388,61.235,55.399,55.433,64.445,56.785,56.367,56.248,57.646
580,59.591,66.612,60.727,85.112,62.754,60.283,59.508,60.627,55.531,55.908,64.282,56.662,56.040,56.023,57.441
581,59.763,66.139,60.883,84.973,62.450,59.971,59.482,61.111,55.503,56.051,64.869,56.862,56.161,56.191,57.643
582,59.930,66.920,60.820,84.978,62.986,60.264,59.376,60.680,55.723,55.661,64.064,56.783,56.172,56.006,57.136
583,59.603,66.857,60.676,86.838,63.089,60.192,59.317,60.232,56.011,55.527,64.551,56.894,56.559,55.506,57.425
584,59.759,65.675,60.644,86.565,63.000,60.272,59.413,60.700,55.919,55.466,64.741,56.651,56.161,55.828,57.253
585,59.968,66.803,60.010,86.353,62.751,60.266,59.109,59.932,55.659,55.550,64.444,56.681,56.325,55.906,57.583
586,59.967,67.000,61.144,85.625,62.799,60.356,59.358,60.889,55.891,55.734,64.279,56.613,56.842,55.528,57.131
587,59.707,66.171,60.516,85.672,62.758,60.034,59.164,61.116,55.962,55.732,64.224,56.687,56.111,56.117,57.098
588,59.792,66.000,60.858,85.287,62.772,59.757,59.255,61.269,55.717,55.562,64.620,56.709,56.675,55.972,57.406
589,59.830,67.150,61.170,85.330,62.719,60.224,59.411,61.712,55.734,55.755,64.486,56.658,56.272,55.741,57.629
590,59.612,66.395,60.285,87.140,62.753,60.408,59.451,62.160,56.217,56.667,64.498,56.823,56.586,56.216,57.569
591,60.049,66.260,61.103,89.768,63.195,60.101,59.492,61.506,55.917,56.376,64.333,56.468,56.369,56.282,57.728
592,59.711,67.482,60.206,88.778,62.938,60.652,59.746,61.354,55.876,56.360,64.333,56.874,56.288,55.755,57.627
593,59.825,66.887,60.698,87.370,63.166,60.488,59.283,61.094,55.372,56.218,64.233,56.719,56.604,55.909,57.414
594,59.805,65.597,60.895,86.982,63.064,60.343,59.147,61.521,55.554,57.491,64.696,56.877,56.628,55.976,57.545
595,60.262,67.631,60.759,88.323,62.895,60.653,59.569,61.487,55.599,63.004,64.467,56.936,57.322,55.582,57.605
596,59.818,67.466,61.091,90.338,62.943,60.471,60.462,61.835,55.243,66.449,64.767,56.928,57.338,56.068,57.428
597,59.787,66.028,60.453,88.633,62.754,60.672,61.707,61.864,55.636,66.874,64.792,57.564,57.515,56.057,57.471
598,60.105,67.009,60.955,90.378,62.784,60.441,61.822,62.237,55.471,66.702,64.555,57.442,57.332,55.768,57.463
599,59.729,67.087,60.285,90.292,63.228,60.256,61.724,62.324,55.319,66.963,65.080,57.611,57.712,56.267,57.766
600,59.965,66.440,61.123,89.185,62.668,60.490,61.815,61.782,55.305,67.145,64.613,57.013,57.515,55.878,57.311
601,59.809,66.514,60.605,88.218,62.835,60.416,60.546,61.831,55.422,67.433,64.924,56.919,57.261,56.104,57.251
602,60.221,67.150,60.907,87.690,63.081,60.063,60.533,61.354,54.786,67.335,64.575,57.504,57.182,56.086,57.349
603,59.772,66.495,61.040,87.547,62.999,60.179,59.774,62.039,55.497,66.676,65.167,56.870,56.757,55.705,57.134
604,59.726,66.156,60.672,87.113,62.553,60.045,59.609,61.930,55.390,66.746,64.725,56.994,57.195,56.006,57.708
605,60.039,67.499,60.429,89.377,62.959,60.510,59.999,62.496,55.761,65.979,64.721,56.791,56.976,56.092,57.749
606,59.859,66.393,60.595,92.693,62.900,60.256,59.778,62.172,55.490,65.020,64.560,56.634,56.942,55.844,57.332
607,60.167,66.612,61.049,90.658,62.986,60.199,59.358,62.150,55.624,65.906,64.811,57.149,56.773,56.079,57.417
608,59.812,67.651,60.636,89.540,63.204,60.105,59.356,62.153,55.484,65.613,64.364,56.815,56.776,56.089,57.319
609,59.987,66.523,60.814,88.402,63.030,59.940,59.294,61.448,55.323,64.635,64.539,56.643,56.839,55.522,57.610
610,59.996,66.501,60.696,87.890,63.037,59.773,59.475,62.174,55.097,64.183,64.573,56.898,56.277,55.987,57.738
611,60.038,68.121,60.982,88.227,62.585,60.163,59.796,61.998,55.376,65.184,64.381,56.802,56.786,56.423,57.381
612,60.072,67.080,60.492,87.217,63.144,60.269,59.733,62.157,55.517,64.775,64.481,56.838,56.464,55.752,57.283
613,60.239,66.078,60.872,86.462,62.918,60.297,59.595,62.015,55.297,65.798,64.506,56.675,56.467,56.041,57.553
614,59.818,67.625,60.557,86.330,62.918,60.482,59.415,61.804,55.077,65.000,64.633,56.772,56.522,55.969,57.297
615,59.870,66.989,60.708,86.965,62.650,60.102,59.706,62.213,55.031,64.202,64.689,56.523,56.485,56.402,57.460
616,59.760,66.568,60.887,89.947,63.008,60.142,59.752,62.215,55.098,63.426,64.396,56.758,57.224,55.671,57.681
617,59.667,68.056,60.617,90.700,63.015,60.204,59.476,62.264,54.855,62.711,64.758,56.713,56.179,55.927,57.482
618,59.480,66.568,60.500,89.285,62.530,60.351,59.438,62.300,54.973,62.156,64.037,56.719,56.551,55.900,57.665
619,59.859,66.390,60.589,88.253,62.825,59.738,59.358,61.949,54.727,61.894,64.937,56.602,56.113,56.298,57.428
620,59.719,68.139,60.625,87.868,62.778,60.085,59.525,62.320,54.785,61.275,64.633,56.551,56.420,56.003,57.253
621,59.855,66.998,60.759,87.708,62.775,60.182,59.637,62.259,54.794,60.569,64.295,56.906,56.127,55.872,57.270
622,59.689,66.720,60.812,86.615,62.671,60.006,59.375,62.479,54.849,60.890,64.327,57.028,56.391,56.102,57.191
623,59.856,67.751,60.978,86.183,62.922,59.867,59.699,62.211,54.642,62.176,64.671,56.957,56.282,55.742,57.332
624,59.741,67.007,60.508,88.093,62.554,59.941,59.331,62.351,54.180,64.319,64.607,56.791,56.404,55.658,57.436
625,60.152,66.236,60.642,92.395,62.695,59.868,59.391,62.063,54.453,64.050,64.329,56.613,56.562,55.689,57.071
626,59.866,67.202,60.927,90.532,62.892,60.075,59.657,61.736,54.108,64.073,64.533,56.840,56.280,55.789,57.161
627,59.850,67.390,60.587,88.632,62.767,60.171,59.364,61.758,54.035,62.986,64.777,56.926,56.401,55.909,57.700
628,59.642,66.269,60.733,87.250,62.406,59.675,59.005,61.455,54.313,62.353,64.467,56.432,56.417,56.041,57.763
629,59.411,66.857,60.866,87.397,62.819,60.117,59.474,61.891,53.834,62.241,64.456,56.340,56.464,55.686,57.512
630,59.944,67.315,60.929,86.768,63.033,60.070,59.733,61.998,53.618,62.472,64.631,56.851,56.449,55.963,57.360
631,59.832,66.655,60.571,87.555,62.855,60.555,59.360,61.685,53.677,61.754,64.696,56.623,56.794,55.770,56.744
632,59.428,66.403,60.308,87.383,62.909,60.019,59.265,61.831,53.435,60.809,64.075,56.432,56.301,55.760,57.041
633,59.875,67.677,60.366,86.507,62.616,60.480,59.258,61.557,53.659,59.855,64.686,57.613,56.826,55.791,58.095
634,59.263,67.069,60.737,87.153,62.907,60.148,59.552,60.896,53.534,59.679,64.329,56.874,56.739,55.990,57.436
635,59.825,66.048,60.688,86.248,62.931,60.149,59.447,61.317,53.045,59.018,64.699,56.636,56.277,55.849,57.736
636,59.651,67.453,60.721,85.852,62.811,59.941,59.320,61.579,53.077,60.397,64.027,56.496,56.570,55.830,57.583
637,59.584,66.835,60.569,85.980,62.913,60.127,59.333,60.743,52.906,60.115,64.394,56.792,56.161,56.063,57.185
638,59.418,66.022,60.984,85.460,62.541,59.887,59.189,60.729,52.832,59.335,64.264,56.923,56.517,56.107,57.324
639,59.974,67.163,60.375,86.697,63.021,60.161,59.526,61.259,52.901,59.766,64.354,56.755,56.106,56.018,57.779
640,59.482,66.959,60.565,89.283,62.524,60.097,59.228,60.780,52.762,60.168,64.353,56.717,56.055,55.799,57.302
641,59.545,66.425,60.664,88.602,62.911,60.053,59.464,60.632,52.751,59.711,64.304,57.462,56.807,56.083,57.695
642,59.611,67.694,60.528,87.298,62.527,60.015,59.624,60.840,52.487,59.204,64.327,56.979,56.567,55.930,57.068
643,59.832,67.000,60.984,86.513,63.335,60.114,59.378,60.128,52.529,59.528,64.396,56.728,56.375,55.828,57.501
644,59.282,66.336,60.964,86.228,63.008,60.151,59.439,59.881,52.545,58.348,64.400,57.015,56.427,56.066,57.428
645,59.987,66.167,60.729,85.462,62.902,60.092,59.290,59.082,52.520,58.652,64.667,56.802,56.562,56.203,57.063
646,59.616,67.347,61.016,85.325,62.657,59.710,59.372,59.588,52.359,58.447,64.371,57.209,56.169,56.052,57.267
647,59.990,66.456,60.925,85.483,62.859,59.978,59.592,59.462,52.470,58.167,64.190,56.945,56.470,55.956,57.191
648,59.844,66.787,60.994,85.003,63.208,60.015,59.377,60.387,52.476,58.869,64.178,56.960,56.533,55.733,57.414
649,59.400,67.427,60.745,85.127,62.792,59.775,59.560,59.475,52.646,58.652,64.462,56.717,56.414,55.896,57.379
650,59.585,66.744,60.996,85.293,62.683,60.139,59.362,58.862,52.373,57.913,64.269,56.881,56.206,56.332,57.270
651,59.694,65.826,60.868,84.562,62.983,59.919,59.319,58.571,51.986,57.284,64.353,56.613,56.385,55.992,57.232
652,59.844,67.254,60.802,84.995,62.977,60.089,59.480,57.872,52.365,56.738,64.779,56.991,56.488,55.760,57.504
653,59.861,67.399,60.957,85.418,62.693,60.092,59.441,57.041,52.203,56.362,64.519,56.679,56.385,56.013,57.687
654,59.799,66.007,61.067,84.668,62.907,60.012,59.449,57.247,52.262,56.530,64.176,56.853,56.641,55.771,57.343
655,59.688,66.959,60.682,84.318,62.850,60.048,59.178,56.855,52.316,55.965,64.671,56.604,56.398,55.840,57.452
656,59.927,66.716,60.573,83.988,62.819,59.978,59.444,57.363,52.011,56.167,64.627,56.674,56.446,56.243,57.117
657,59.618,66.249,60.417,84.007,62.544,59.933,59.391,56.627,52.201,55.812,64.317,56.823,56.198,56.005,57.191
658,59.659,66.382,60.658,84.382,62.545,60.151,59.207,56.494,51.993,55.796,64.601,56.408,56.483,56.021,57.550
659,59.566,66.902,60.425,84.105,62.728,59.918,59.515,56.327,52.190,55.645,64.551,56.489,56.082,56.230,57.243
660,59.546,66.482,60.437,84.108,63.290,59.726,59.702,56.288,52.336,55.628,64.493,57.079,56.248,55.900,57.174
661,59.541,66.167,60.856,83.662,62.887,59.707,59.308,57.455,52.039,55.353,64.888,56.640,55.971,55.896,56.782
662,59.657,67.818,60.474,83.707,62.737,60.088,59.178,57.017,51.927,55.207,64.717,56.934,56.277,56.308,57.420
663,59.650,66.456,60.087,83.487,63.272,59.881,59.420,56.913,52.175,55.348,64.402,56.430,56.280,56.138,57.207
664,59.732,65.495,60.743,84.405,62.865,60.157,59.408,56.765,52.218,55.394,64.647,56.936,56.670,56.216,57.264
665,60.069,66.879,60.455,83.940,62.753,60.269,58.993,56.620,51.666,55.273,64.462,57.068,56.359,55.650,57.654
666,59.899,66.918,60.314,84.448,62.892,60.152,59.388,55.852,51.987,55.137,64.857,56.947,56.351,56.066,57.493
667,59.710,65.453,60.522,83.945,62.740,59.925,59.334,55.680,52.213,55.328,64.557,56.751,56.037,56.138,57.090
668,59.689,66.497,60.419,84.015,63.114,60.202,59.405,55.874,52.067,55.530,64.275,57.009,56.493,55.559,57.556
669,59.597,66.707,60.678,84.042,62.992,60.187,59.138,55.862,51.951,55.388,64.624,56.640,56.575,55.942,57.311
670,59.451,65.998,60.957,83.718,63.058,60.234,59.334,55.407,52.148,55.511,64.833,56.513,56.222,56.070,57.368
671,59.513,65.599,60.674,83.493,62.788,60.028,59.295,55.528,52.007,55.241,64.375,56.902,56.538,56.131,57.327
