 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15
447,79.198,74.458,67.243,105.392,67.335,62.830,62.188,57.138,55.080,60.390,67.727,60.998,59.749,64.428,64.136
448,77.577,72.692,69.087,101.350,66.717,62.552,62.286,56.659,55.116,60.193,67.606,60.115,59.573,63.853,63.760
449,75.783,71.336,73.524,99.445,66.731,62.555,61.986,56.218,55.056,60.197,68.284,60.947,58.913,63.133,63.673
450,73.889,70.607,72.947,97.285,66.455,62.817,61.853,56.390,54.494,59.851,67.785,60.053,58.652,62.747,62.831
451,72.421,69.033,69.879,96.773,66.215,62.982,62.006,56.085,54.975,59.691,67.784,60.666,59.100,62.112,62.005
452,71.092,68.820,67.520,100.435,66.432,62.512,61.894,56.579,54.794,58.846,67.987,60.326,58.322,61.569,62.185
453,70.115,69.950,65.168,103.778,66.348,62.918,61.830,56.111,54.583,58.573,67.775,60.100,58.594,61.045,61.866
454,68.953,70.208,65.004,100.425,66.501,62.318,62.087,55.966,54.666,58.113,67.533,59.996,58.818,60.848,61.147
455,67.697,69.197,64.494,97.903,66.158,62.384,62.126,56.128,54.326,58.720,67.876,59.062,58.631,60.546,61.362
456,66.805,67.746,64.346,95.710,65.761,62.567,62.045,56.162,54.466,59.989,67.521,59.675,58.752,60.640,61.540
457,65.915,67.900,64.051,95.800,65.847,62.766,61.901,57.179,54.678,59.340,67.142,59.445,58.726,60.131,61.924
458,65.996,68.557,74.409,103.200,66.113,62.679,61.853,57.714,54.446,58.707,67.663,59.572,58.599,59.891,61.147
459,65.103,68.176,79.474,99.628,65.820,62.531,61.665,57.373,54.148,57.897,67.515,59.468,58.723,59.374,61.087
460,64.307,67.885,75.016,97.207,65.888,62.650,61.696,56.542,54.234,58.176,67.553,59.432,58.776,59.754,60.191
461,64.126,66.694,70.662,95.640,65.810,62.186,61.724,57.446,55.662,58.830,67.694,59.272,58.644,58.935,60.076
462,63.899,68.501,67.150,96.485,65.906,62.381,62.028,56.584,56.180,58.700,67.530,59.134,58.868,59.172,59.725
463,63.439,67.959,65.755,102.457,66.009,62.363,61.996,56.738,56.836,59.057,68.109,59.347,59.251,58.942,59.997
464,62.985,66.794,64.322,99.420,65.733,62.514,62.031,56.228,57.422,58.723,67.629,59.417,58.559,58.903,59.474
465,62.680,68.284,64.065,97.303,66.174,62.280,61.656,56.349,57.368,58.473,67.329,59.206,58.916,58.532,59.967
466,62.567,68.384,63.202,95.158,66.046,62.558,61.833,56.288,57.333,57.500,67.802,59.008,58.797,58.658,60.128
467,61.863,67.753,63.119,100.518,66.027,62.258,62.026,56.286,57.183,57.791,67.916,58.751,58.710,58.334,59.728
468,62.517,67.711,63.462,100.618,65.928,62.640,62.108,56.574,57.168,58.236,67.654,58.998,58.369,58.049,59.518
469,62.014,68.341,62.949,97.610,65.960,62.139,61.823,56.446,57.351,57.427,67.856,59.353,58.330,58.258,59.561
470,61.978,66.848,63.024,95.270,65.616,62.565,61.848,56.768,57.080,57.270,67.459,59.051,58.583,58.091,59.921
471,61.658,67.492,62.619,95.717,66.482,62.624,61.956,56.528,57.382,57.537,67.458,58.930,58.815,58.023,59.401
472,61.866,68.152,62.154,98.992,66.320,62.643,61.975,57.927,57.361,56.849,67.668,59.198,58.871,57.682,59.578
473,61.500,67.636,62.929,97.845,65.635,62.676,62.174,57.801,57.517,56.578,68.013,59.466,58.728,57.906,59.850
474,61.337,66.870,62.903,94.963,65.611,62.504,62.118,57.073,57.400,57.466,68.154,59.134,58.541,57.708,59.540
475,61.152,68.011,62.381,94.033,65.711,62.026,61.749,56.852,58.004,57.966,67.088,58.591,58.609,57.605,59.627
476,61.112,67.735,62.542,98.350,65.303,62.611,61.492,56.395,57.520,57.165,67.347,59.155,58.356,57.352,59.651
477,60.948,66.935,62.202,99.123,66.228,62.599,61.714,56.000,57.161,57.613,67.588,58.845,58.388,58.050,59.452
478,60.845,66.581,62.383,96.412,65.968,62.792,61.850,55.775,57.215,57.505,67.636,59.043,58.681,57.569,59.414
479,61.036,68.037,62.713,94.025,65.616,62.581,61.593,56.538,57.126,56.973,67.728,58.913,58.554,57.551,59.463
480,61.191,67.354,63.955,95.047,65.623,62.706,61.933,56.983,57.309,56.913,67.552,58.674,59.113,57.533,59.515
481,61.180,67.577,73.816,99.443,65.742,62.228,61.699,57.494,57.088,56.486,67.795,58.785,58.591,57.288,59.436
482,60.860,68.254,76.243,97.050,65.608,62.316,61.697,57.131,57.110,56.472,67.642,59.436,58.718,57.417,59.477
483,60.622,67.265,70.937,94.958,65.825,62.354,61.871,56.341,57.090,56.259,67.804,58.777,58.612,57.768,59.245
484,60.759,66.727,67.520,93.437,65.762,62.261,61.498,56.678,56.758,56.493,67.604,59.109,58.567,57.318,58.597
485,60.769,67.965,64.575,95.015,65.758,62.230,61.599,56.145,56.738,55.989,67.605,59.023,58.398,57.026,58.989
486,60.952,67.629,63.557,99.112,65.528,62.543,61.753,56.404,56.719,56.176,67.283,58.962,58.467,57.335,59.439
487,60.666,67.375,63.267,97.193,65.328,62.165,61.699,55.971,56.800,56.133,67.810,58.889,58.301,57.571,58.888
488,60.568,67.258,62.854,93.763,65.725,62.198,61.603,56.077,56.857,56.129,67.520,58.987,58.538,57.601,59.678
489,60.668,68.148,62.140,93.030,65.222,62.807,61.579,56.090,56.544,55.926,67.385,58.449,58.451,57.754,59.196
490,60.196,67.380,62.704,98.245,65.737,62.411,62.009,55.879,56.578,55.918,67.067,58.713,58.095,57.050,59.071
491,60.454,67.434,62.206,98.113,65.333,62.668,61.690,56.160,56.362,55.768,67.014,58.670,58.388,57.164,58.698
492,60.458,68.495,62.287,95.418,65.550,62.078,61.462,57.048,56.122,56.137,67.709,58.647,57.842,57.034,59.163
493,60.364,67.104,62.229,93.758,65.603,61.982,61.515,56.881,56.155,55.720,67.299,59.179,58.383,57.263,58.858
494,60.109,66.106,62.000,97.382,65.211,62.523,61.442,56.138,56.042,55.977,67.264,59.311,58.401,57.224,58.777
495,60.451,67.113,61.937,98.767,65.599,62.256,61.440,56.579,56.278,55.949,67.359,58.725,57.921,57.311,59.005
496,60.241,67.336,61.964,95.788,65.167,62.016,61.212,55.458,56.052,55.702,67.656,58.579,58.066,57.019,59.139
497,60.191,66.525,62.468,94.115,65.407,62.362,61.812,55.959,55.786,55.725,67.515,58.494,58.367,57.439,59.243
498,60.319,67.644,62.377,94.728,65.400,62.556,62.006,55.847,55.435,55.381,67.181,58.815,58.129,57.614,59.289
499,60.198,67.963,62.219,99.392,65.438,62.382,61.512,56.194,55.362,56.027,67.748,58.685,57.881,57.321,59.548
500,60.294,66.490,61.887,97.233,64.792,62.041,61.731,55.855,55.552,55.640,67.503,58.440,58.074,56.925,58.662
501,60.405,66.696,62.346,94.680,65.265,62.395,61.620,56.504,55.456,56.030,67.614,58.947,57.512,57.193,58.490
502,60.297,67.219,62.393,93.502,65.440,62.360,61.764,56.312,55.182,55.422,67.331,58.558,57.953,57.408,59.003
503,59.896,67.074,62.496,97.635,65.283,62.359,61.655,56.114,54.741,55.766,67.297,59.002,58.063,57.003,59.316
504,60.260,66.885,64.735,98.587,65.506,62.240,61.703,55.971,55.038,55.465,67.377,59.032,57.826,56.684,59.199
505,60.555,67.922,65.067,96.182,65.379,62.034,61.498,55.772,54.503,55.415,66.716,58.626,57.934,56.888,59.204
506,60.260,66.850,64.073,94.208,65.306,61.829,61.363,56.157,54.074,55.541,66.609,58.170,57.826,57.112,59.101
507,60.373,67.584,62.215,95.492,65.242,62.334,61.509,56.218,54.512,55.773,67.060,59.108,58.161,57.141,58.717
508,60.253,68.013,62.449,98.537,65.535,62.228,61.351,55.789,54.231,55.736,67.130,58.275,58.063,56.994,59.621
509,60.006,67.026,62.057,95.692,65.220,61.924,61.585,56.412,54.394,55.587,67.069,58.362,58.256,57.363,59.673
510,60.081,67.885,62.152,94.638,65.458,62.486,61.631,56.131,54.442,55.798,67.409,58.519,58.546,57.165,58.809
511,60.196,67.831,62.619,94.040,65.397,62.734,61.825,56.048,54.477,55.684,67.789,58.855,58.805,57.245,58.986
512,60.068,67.137,61.968,100.057,65.550,62.280,61.963,55.644,54.372,56.023,67.546,59.174,58.174,56.851,58.989
513,60.593,68.607,62.411,98.715,65.530,62.444,61.569,56.344,54.270,55.908,67.794,58.775,57.968,57.201,59.466
514,60.422,68.362,62.107,95.737,65.635,61.950,61.650,56.588,54.371,56.071,67.413,58.513,58.216,57.143,58.839
515,60.008,66.616,61.634,93.413,64.860,62.293,61.691,56.639,53.994,56.085,67.163,58.851,58.361,57.548,59.008
516,59.883,67.239,62.020,95.423,65.563,62.486,61.593,56.806,54.134,55.771,67.187,58.766,58.208,57.224,58.989
517,60.531,68.720,61.891,98.782,65.645,62.186,61.774,58.320,54.071,55.718,67.649,58.825,58.021,57.514,58.450
518,60.187,67.258,62.296,95.687,65.567,61.880,61.709,57.993,54.354,55.823,67.109,58.668,58.158,57.368,59.202
519,60.314,66.991,62.069,94.453,65.289,62.324,61.415,57.475,53.899,55.683,67.118,58.772,58.533,57.065,58.918
520,60.475,68.685,61.939,96.995,65.485,62.479,61.669,57.322,53.680,56.004,67.127,59.064,57.858,56.940,59.305
521,60.445,67.414,61.775,100.177,65.562,62.612,61.816,56.426,53.895,55.794,67.380,58.287,58.522,57.157,59.406
522,59.959,66.855,61.897,96.613,65.366,62.365,61.454,56.291,53.573,55.977,67.801,58.792,58.617,57.412,59.218
523,60.247,68.304,61.875,94.632,65.299,62.108,61.101,56.308,53.603,55.963,67.472,58.647,58.356,56.848,59.128
524,60.146,67.586,62.154,94.550,65.170,61.997,61.489,56.148,53.338,55.748,67.501,58.687,58.533,57.499,59.302
525,60.237,67.594,61.597,100.052,65.661,62.430,61.520,56.199,53.455,55.823,67.667,58.294,58.108,57.117,58.856
526,60.048,68.757,61.939,98.385,65.473,62.247,61.431,56.416,53.487,55.848,67.183,58.828,58.098,57.044,59.057
527,60.147,67.863,61.595,95.665,65.605,62.420,61.142,56.073,53.491,55.601,67.456,58.672,57.968,57.274,58.692
528,60.063,67.328,62.111,95.250,65.560,62.256,61.438,56.196,53.933,56.002,67.660,58.675,58.314,57.342,59.076
529,60.151,68.334,62.073,99.303,65.603,62.266,61.724,57.513,53.744,55.965,67.305,58.500,58.565,56.776,59.387
530,60.208,67.488,62.178,97.485,65.455,62.066,61.604,57.731,53.829,56.034,67.468,58.900,58.264,57.301,59.390
531,59.916,66.850,62.160,94.915,65.747,62.056,61.420,56.867,54.715,55.514,67.461,58.606,58.670,57.232,59.289
532,60.205,68.319,62.352,97.318,65.659,62.366,62.107,56.303,54.881,55.589,67.488,58.642,58.113,57.378,58.804
533,60.008,67.826,62.294,99.793,65.287,62.659,61.468,56.332,55.066,55.429,67.284,58.402,58.116,57.476,58.444
534,60.325,67.401,61.874,96.708,65.532,62.395,61.815,56.513,54.642,55.865,66.929,58.917,57.921,57.410,58.959
535,60.543,68.260,62.304,94.687,65.694,62.334,61.688,56.443,54.484,55.647,67.380,58.975,58.274,57.092,59.128
536,59.916,67.432,62.057,96.267,65.177,62.293,61.551,56.533,54.772,55.730,66.866,58.770,58.021,57.486,58.965
537,59.964,66.963,62.089,100.578,65.298,62.684,61.520,56.329,54.709,56.342,67.377,58.947,58.303,57.395,58.302
538,60.351,68.473,62.249,97.660,65.030,62.196,61.515,55.959,55.992,56.092,67.418,58.911,58.517,57.285,59.267
539,60.159,67.872,62.170,95.492,65.373,62.370,61.849,56.847,56.389,56.078,67.499,58.787,58.744,57.394,59.123
540,60.285,67.169,62.271,94.607,65.469,62.488,61.234,56.315,56.548,56.135,67.364,58.600,58.119,57.371,59.409
541,60.504,68.223,62.213,99.727,65.555,62.286,61.616,56.496,56.743,55.968,67.607,58.785,58.828,56.922,58.946
542,60.247,67.258,62.053,97.632,65.762,62.079,61.653,55.913,56.867,56.154,67.521,58.651,58.420,57.068,59.022
543,60.129,66.835,61.838,94.927,65.501,62.230,61.343,56.121,57.210,55.637,67.252,58.785,58.338,56.925,58.932
544,60.515,68.161,62.130,93.495,65.611,62.763,61.476,56.080,57.228,55.596,67.247,58.638,58.383,57.214,59.262
545,60.329,67.061,62.326,98.388,65.618,62.442,61.364,56.271,57.034,55.812,67.632,58.749,58.393,56.963,58.766
546,60.051,67.245,62.283,99.383,65.122,62.130,61.698,56.150,56.863,55.885,67.565,58.526,58.520,57.151,58.730
547,60.253,68.202,61.974,96.485,65.003,61.996,61.620,56.140,57.138,56.071,67.212,59.017,58.077,57.399,59.447
548,60.326,67.597,61.626,94.682,65.366,62.201,61.370,56.087,57.378,55.975,67.210,58.570,58.032,57.439,58.651
549,60.161,66.764,62.186,94.340,65.320,62.119,61.588,56.455,57.127,55.700,67.407,58.840,57.852,57.188,58.951
550,60.160,67.679,62.267,98.770,65.821,62.512,61.275,57.903,56.740,55.523,67.311,58.758,58.177,57.156,59.480
551,60.156,67.709,62.431,96.785,65.527,62.319,61.617,57.692,56.993,55.982,67.385,58.542,58.620,57.036,59.014
552,60.071,66.766,62.312,94.850,65.401,62.035,61.467,57.414,56.999,55.771,66.990,58.483,57.868,57.092,59.313
553,60.275,68.640,61.874,95.702,65.658,62.145,61.490,56.801,57.011,55.904,67.333,58.572,58.493,57.164,59.044
554,60.150,67.915,62.057,100.013,65.003,61.996,61.216,57.869,56.520,55.715,66.928,58.883,58.090,57.303,59.079
555,60.341,66.777,61.449,97.460,65.186,62.353,61.603,57.794,56.761,55.700,67.254,58.664,58.720,57.361,59.177
556,60.526,68.078,61.773,95.040,65.400,61.984,61.390,56.978,56.389,55.252,67.196,58.657,58.538,57.209,58.537
557,60.166,68.011,61.820,95.737,65.575,62.209,61.215,56.317,56.530,55.592,67.098,58.534,57.723,56.900,58.823
558,59.700,67.030,61.789,100.047,65.919,62.335,62.146,56.632,56.193,55.938,67.601,59.113,58.150,56.984,59.041
559,60.297,68.579,61.937,97.892,65.558,62.401,61.343,55.935,56.189,55.647,67.245,58.938,57.770,57.206,58.766
560,60.234,67.664,64.265,95.227,65.405,62.236,61.480,56.300,56.222,55.814,67.627,59.142,58.145,56.912,59.098
561,60.088,66.931,64.986,96.258,65.269,62.000,61.599,56.225,55.987,55.725,66.951,58.657,57.858,57.156,58.875
562,60.556,68.527,63.344,100.028,65.347,62.064,61.483,56.143,55.927,55.784,67.417,58.847,58.277,57.439,58.986
563,60.279,67.716,62.935,97.590,65.247,62.340,61.550,56.559,56.157,55.743,67.418,58.711,57.894,57.305,59.289
564,60.234,66.683,62.259,94.567,65.150,62.413,61.508,57.538,55.993,55.498,67.169,58.636,58.190,57.334,59.270
565,60.203,67.868,62.263,95.688,65.265,62.499,61.588,58.022,55.519,55.833,67.519,58.472,58.675,57.185,59.022
566,60.211,67.508,62.012,101.420,65.513,62.085,61.285,57.019,55.621,55.610,66.967,58.894,58.116,57.327,59.131
567,60.272,67.226,61.927,99.003,65.252,62.073,61.455,57.622,55.214,55.587,67.508,58.409,58.230,57.337,59.071
568,60.274,67.863,61.854,95.268,65.455,61.958,61.606,56.862,55.264,55.248,67.297,58.664,58.148,57.177,59.163
569,59.958,67.082,61.949,95.458,65.341,62.022,61.055,57.487,54.941,55.688,67.042,58.734,58.219,57.224,58.684
570,60.264,67.115,62.113,100.725,65.368,62.220,61.143,57.460,55.050,55.824,67.332,58.362,58.697,56.929,58.589
571,59.964,68.284,62.385,98.655,65.545,62.186,61.568,57.143,54.877,55.855,67.315,58.819,58.158,57.331,59.204
572,60.108,67.267,62.095,95.678,65.366,61.980,61.197,57.174,54.462,55.642,67.175,58.751,58.296,57.240,59.330
573,60.324,67.807,61.704,95.412,65.997,62.432,61.344,58.625,54.305,55.645,66.782,58.538,58.011,57.203,58.910
574,60.307,67.501,62.047,100.717,65.334,62.012,61.906,58.879,54.520,55.902,67.844,58.698,57.971,57.089,58.869
575,60.264,66.703,62.225,98.525,64.877,61.936,61.383,58.586,54.039,55.665,67.113,58.255,58.003,57.410,59.095
576,59.902,67.095,61.725,95.608,65.418,61.990,61.265,60.387,54.027,56.121,67.395,58.285,58.156,57.395,58.828
577,60.134,67.603,62.055,99.883,65.481,62.056,61.337,61.211,53.744,56.043,67.425,58.674,58.361,57.316,59.095
578,59.943,66.777,61.866,100.302,65.743,61.963,61.683,62.082,53.772,55.793,67.251,58.634,58.356,57.308,58.624
579,60.075,66.792,62.126,98.163,65.441,61.966,61.661,63.027,53.559,55.977,67.288,58.434,57.863,56.843,58.902
580,60.217,68.475,61.939,102.597,65.594,62.089,60.962,62.245,53.874,56.789,67.283,58.432,58.084,57.094,58.605
581,59.822,67.577,63.020,102.143,65.668,62.414,61.735,62.199,53.789,56.959,67.066,58.408,58.208,56.809,59.174
582,59.752,67.093,62.237,98.442,65.362,62.035,61.548,62.075,54.029,61.658,67.366,58.830,58.169,57.632,58.924
583,60.262,68.367,61.885,100.270,65.452,62.057,61.423,62.339,54.028,66.862,67.412,58.557,59.137,57.248,58.708
584,59.859,66.627,62.543,103.067,65.400,62.003,61.541,62.760,54.365,67.816,67.120,58.636,58.311,57.298,59.035
585,59.916,67.440,62.146,99.482,65.560,62.085,61.057,62.114,54.474,68.083,67.332,58.732,58.623,57.214,59.226
586,60.283,68.154,61.719,99.705,65.230,61.862,61.713,62.269,54.480,69.080,67.315,58.960,58.158,57.263,59.003
587,59.930,66.738,61.864,103.407,65.509,62.028,61.548,62.276,53.972,68.816,67.394,58.808,58.602,57.535,58.638
588,60.141,67.557,61.854,100.248,65.161,61.994,61.221,62.252,54.088,68.725,67.039,58.362,58.422,57.053,58.602
589,59.950,67.887,61.785,98.267,65.510,62.116,61.323,63.077,54.264,67.789,67.185,58.870,58.641,56.861,59.098
590,59.802,66.718,61.810,103.495,65.888,62.089,61.532,62.489,54.164,67.722,67.221,58.634,58.290,57.253,59.338
591,59.931,67.540,62.018,100.955,65.472,61.852,61.478,62.617,54.122,67.371,67.009,58.391,58.024,57.305,58.926
592,60.029,67.675,61.589,97.978,65.405,62.264,61.921,62.211,54.228,66.842,67.113,58.813,58.393,56.771,58.856
593,59.805,66.759,62.178,102.132,65.167,62.085,61.286,61.935,54.176,65.991,67.354,58.913,58.586,57.039,58.978
594,60.133,68.323,62.006,104.052,65.334,62.151,61.061,62.230,54.229,65.954,67.381,58.743,58.520,56.935,59.150
595,60.535,67.809,63.783,100.573,65.361,61.877,61.391,61.257,53.965,64.750,67.286,58.645,58.863,57.647,59.256
596,73.310,83.729,88.427,148.608,78.135,64.460,71.250,60.838,53.962,64.727,67.681,61.813,62.077,63.695,67.302
597,86.780,91.024,93.935,151.412,82.677,66.344,78.205,61.092,54.941,64.796,67.605,63.594,64.823,72.796,71.054
598,92.502,91.902,94.251,142.078,80.695,67.811,79.712,61.528,55.554,64.610,67.313,63.692,64.937,76.005,72.063
599,94.574,94.035,94.810,155.550,88.739,69.029,79.361,61.768,56.253,64.344,67.604,64.494,65.533,75.431,71.856
600,95.154,94.740,94.484,146.273,85.320,69.133,77.957,62.412,56.614,64.544,67.369,64.294,64.958,76.267,72.439
601,94.987,94.954,93.075,161.333,94.940,69.990,76.638,62.073,56.796,65.486,67.278,64.794,64.066,77.233,72.747
602,95.046,95.505,94.239,167.862,95.994,70.086,74.573,62.547,56.862,63.785,67.332,65.068,63.884,77.948,71.924
603,94.166,95.790,93.314,155.722,89.665,69.701,73.264,62.077,56.994,63.532,67.311,65.083,63.332,77.836,72.106
604,94.589,95.338,93.168,171.092,96.325,69.906,71.107,62.632,56.836,62.732,67.131,65.385,64.172,77.724,71.837
605,93.447,95.421,92.731,178.547,96.468,69.511,70.394,62.475,57.021,61.539,66.654,65.145,63.850,78.199,72.365
606,93.385,93.412,91.368,165.480,89.645,68.918,69.856,62.494,56.815,62.062,67.400,65.185,62.871,78.147,71.728
607,92.392,92.770,91.172,176.962,94.706,68.694,70.229,62.508,56.831,62.438,67.411,65.268,63.098,77.976,71.932
608,91.557,92.809,91.123,185.968,99.234,68.454,69.610,62.460,57.164,61.931,67.273,64.843,63.454,78.297,70.970
609,91.257,91.714,90.789,172.748,92.398,67.240,68.568,62.775,57.266,60.904,67.033,64.428,63.285,77.687,70.997
610,91.051,89.920,90.125,158.553,85.463,67.250,67.363,62.523,56.966,61.257,67.609,64.840,62.203,77.326,71.030
611,90.376,89.657,89.512,172.060,89.499,67.615,66.310,62.538,56.645,61.326,67.681,65.158,62.773,77.810,70.981
612,89.754,88.590,88.472,192.868,101.319,66.460,65.630,62.831,57.189,60.732,67.653,64.575,62.314,77.420,70.542
613,89.233,88.141,87.427,180.240,96.127,65.656,64.641,62.571,56.775,60.984,67.142,64.057,62.211,77.220,70.523
614,88.052,85.842,83.962,164.605,89.787,64.242,63.934,62.644,56.834,60.129,67.067,63.677,61.538,76.488,70.567
615,87.006,84.423,81.682,153.435,84.546,63.496,63.154,62.649,56.806,60.303,67.117,63.487,60.879,75.981,70.068
616,85.764,82.944,78.771,144.012,79.891,63.252,62.559,62.952,56.747,59.842,67.427,62.853,60.142,74.835,68.676
617,84.511,79.967,76.219,136.575,76.734,63.227,62.177,63.082,56.387,59.644,67.032,62.734,59.955,74.055,68.973
618,83.060,76.991,73.721,129.843,74.537,62.826,61.693,62.775,56.425,59.862,67.113,62.383,59.364,72.953,67.946
619,81.940,76.937,71.619,124.198,73.022,62.122,61.750,62.208,56.491,58.270,67.230,61.336,59.074,71.496,67.499
620,80.931,77.117,69.455,120.305,71.193,62.220,61.376,62.007,56.524,59.596,67.157,61.255,59.177,70.619,67.493
621,78.844,75.007,68.389,116.637,70.096,61.482,61.377,62.121,56.029,60.509,67.116,61.017,58.567,69.392,66.011
622,77.439,73.705,67.409,118.325,69.490,62.381,61.663,62.416,56.252,61.505,67.176,60.374,58.871,67.932,65.439
623,76.083,71.525,66.749,122.840,68.943,61.883,61.556,62.235,56.555,61.599,66.981,60.334,58.704,66.930,65.000
624,74.396,71.078,65.676,116.343,68.102,62.130,61.556,62.005,56.297,61.050,66.613,59.836,58.665,66.702,64.504
625,73.238,72.794,67.081,110.833,67.767,61.785,61.445,61.712,55.787,60.938,66.972,59.621,58.383,65.538,64.384
626,71.779,71.204,69.350,106.927,66.963,61.960,61.359,62.090,56.229,61.324,66.789,59.817,58.156,64.010,63.978
627,70.526,70.119,70.887,106.603,67.030,61.640,61.209,62.310,55.801,61.472,66.862,59.340,58.306,63.953,63.071
628,68.992,69.443,69.111,114.445,66.325,61.903,61.380,62.276,56.271,60.709,66.914,59.268,58.565,62.614,62.572
629,67.925,69.913,66.719,111.205,66.806,61.447,61.310,62.160,55.867,61.188,67.445,59.000,58.074,62.699,62.842
630,66.897,68.527,65.510,105.898,65.846,61.625,61.236,62.266,55.838,60.688,66.644,58.708,58.092,61.512,62.714
631,66.040,67.768,64.700,104.807,66.010,61.870,61.181,62.392,55.941,61.677,67.453,58.855,58.055,61.496,62.210
632,65.624,68.518,63.949,112.472,65.600,61.895,61.261,62.383,55.667,61.449,66.991,58.904,58.346,60.828,61.962
633,64.193,68.158,64.028,106.882,65.272,61.627,60.792,62.300,55.683,60.686,66.929,58.940,58.132,60.929,62.196
634,63.757,66.989,71.162,102.897,65.595,61.530,60.991,62.048,55.755,60.411,67.073,58.545,58.140,60.400,62.177
635,63.753,67.601,77.117,103.518,65.478,61.883,61.061,62.324,55.389,60.970,66.978,58.640,58.456,59.721,60.978
636,63.161,68.534,72.727,109.890,65.581,61.925,61.070,62.291,55.534,61.149,66.443,58.351,57.884,59.455,60.371
637,62.785,68.134,68.905,105.107,65.315,61.597,61.270,62.133,55.276,60.879,66.390,58.598,57.828,59.321,59.695
638,62.183,66.698,65.933,101.483,65.715,61.758,61.329,62.194,55.372,60.665,66.829,58.602,57.868,58.950,59.943
639,62.174,67.232,64.227,102.022,65.222,61.593,60.831,62.041,55.071,60.356,66.755,58.411,58.515,58.927,59.886
640,62.622,67.978,63.662,107.802,65.587,61.871,61.186,61.504,54.776,59.920,67.172,58.453,58.551,58.566,60.193
641,61.711,67.440,62.804,103.118,65.050,61.531,61.074,61.177,54.771,59.869,66.940,58.242,57.873,58.571,59.676
642,61.323,66.711,62.348,99.398,65.121,61.397,61.104,61.584,54.747,58.610,67.225,58.668,57.945,58.269,59.711
643,61.129,66.616,62.136,97.220,64.918,61.387,61.088,61.128,54.481,58.647,67.046,58.217,58.314,57.890,58.869
644,61.254,67.050,62.771,101.280,64.973,61.936,61.212,61.148,54.618,58.879,66.776,58.679,57.989,57.971,59.387
645,60.719,65.907,71.775,103.283,65.255,61.329,60.893,60.613,54.192,58.677,66.979,58.434,57.718,57.880,59.335
646,60.760,66.364,76.372,99.805,65.230,61.703,60.664,60.990,54.501,59.239,66.906,57.913,57.799,57.799,58.771
647,60.394,67.720,72.079,97.335,65.449,61.549,61.010,61.184,54.429,59.874,66.910,58.330,57.844,57.436,59.158
648,60.688,66.781,67.289,99.237,64.990,61.493,61.042,60.741,54.155,59.879,67.063,58.047,57.902,57.233,59.733
649,60.242,65.863,64.508,101.980,64.479,61.794,61.033,60.455,54.488,59.676,67.212,58.185,57.900,57.254,59.202
650,60.344,66.035,63.613,98.275,65.001,61.925,60.892,59.903,53.980,58.672,66.817,58.326,57.662,56.755,58.959
651,60.367,66.970,63.289,96.017,65.195,61.439,60.938,60.472,54.344,58.544,66.835,58.068,57.731,57.105,58.540
652,60.200,66.403,62.605,99.528,64.693,61.794,60.729,60.666,55.302,58.168,66.947,58.113,57.828,57.211,58.534
653,60.284,65.473,62.802,99.805,65.050,61.543,60.831,60.671,55.786,57.388,67.077,58.260,57.784,57.399,58.749
654,60.461,66.560,62.478,96.720,64.807,61.857,60.664,59.797,56.355,57.387,66.758,58.317,58.354,57.288,58.785
655,60.178,67.143,62.144,95.005,64.544,61.660,60.705,59.327,56.324,56.606,66.582,58.366,57.726,57.034,59.346
656,59.884,66.184,61.986,99.398,64.654,61.697,60.796,58.400,56.561,56.502,66.981,57.885,58.201,57.005,58.542
657,59.791,65.495,61.480,97.783,64.172,61.411,60.846,59.772,56.782,56.362,66.660,58.543,57.792,56.916,58.589
658,59.990,65.918,61.854,93.520,63.934,60.969,60.663,59.755,56.712,56.220,65.997,57.983,57.670,56.959,58.681
659,59.587,65.338,61.164,93.298,64.326,61.201,60.831,59.787,56.302,56.465,65.703,58.215,57.979,56.791,58.267
660,59.839,65.015,61.032,94.353,64.042,60.634,60.760,59.235,56.501,55.722,65.851,58.081,57.412,56.989,58.188
661,59.807,64.970,60.308,90.622,63.976,61.195,60.708,58.920,56.617,55.784,65.996,57.677,57.172,57.128,58.583
662,59.573,64.694,60.881,88.472,64.031,61.078,60.503,58.719,56.109,55.700,65.578,57.604,57.591,56.619,58.027
663,59.640,64.210,62.634,88.320,63.997,60.960,60.475,58.220,56.274,55.621,65.425,57.647,57.377,56.627,57.948
664,59.555,64.748,67.962,95.455,63.760,60.782,60.460,57.860,56.008,55.594,65.806,57.634,56.726,56.412,57.856
665,59.641,66.275,69.071,94.902,64.656,61.202,60.709,59.184,56.530,55.762,66.214,58.032,57.567,56.728,58.711
666,59.605,66.180,65.875,94.817,64.897,61.294,61.077,58.806,56.683,55.872,66.427,58.021,57.852,57.332,58.842
667,59.813,65.839,64.156,95.950,64.451,61.659,61.089,58.169,56.678,55.855,66.602,58.000,58.074,57.141,58.921
668,59.842,66.640,63.425,100.878,64.979,61.758,61.283,58.642,56.503,55.574,66.831,57.847,57.871,56.840,59.120
669,59.757,66.104,62.279,97.345,64.495,61.729,60.940,59.320,56.420,55.709,67.183,58.315,58.074,56.951,59.019
670,59.724,66.416,61.692,96.440,64.848,61.504,60.958,59.407,56.389,56.002,67.176,58.296,57.897,56.940,58.523
